house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,R_cap,HP_cap,Tank_Volume (L),kgCO2_oper_life,P_annual_kWh_life,kgCO2_manuf_life,kgCO2_dist_life,kgCO2_inst_life,kgCO2_eol_life,kgCO2_other_life,kgCO2_EOL_S_life,kgCO2_Other_S_life,kgCO2_total_life,kgCO2_total_life_R,CS_code
Mod,Nom,Real,AK,Hlow,Rb,NA,NA,4,NA,NA,2185.3718266,17567.72892,426.9837599,20.92590959,0.859110353,24.03105882,0,24.03105882,0,2658.171665263,2658.171665263,C0
Mod,Nom,Real,AK,Hlow,Rl,NA,NA,8,NA,NA,5294.4107603,47003.467728,581.2404853,28.48582777,1.169481759,32.71277647,0,32.71277647,0,5938.019331598999,5938.019331598999,C0
Mod,Nom,Real,CH,Hhigh,HP,NA,NA,NA,16,NA,4053.9770617,52133.98388100001,2416.268872,56.580600919999995,78.56470588,386.3941176,1064.823529,209.5713302,380.90285050000006,8056.608887099999,7195.865421199999,C0
Mod,Nom,Real,CH,Hhigh,HPl,NA,NA,NA,9.5,NA,2256.5627839,30384.908358,1125.633577,21.23693386,32.11764706,115,725.1176471000001,12.29485961,295.6675564,4275.66858892,3743.51335783,C0
Mod,Nom,Real,CH,Hhigh,HYD1000,HYD1000,3,NA,14,1000,6401.3086356,90743.390136,5858.332859,158.6433033,217.75326739999997,1152.137037,3540.777882,970.5909024,2926.256283,17328.9529843,16532.885250699997,C0
Mod,Nom,Real,CH,Hhigh,HYD1000,HYD1000,4,NA,14,1000,6559.1410174,93664.917843,5858.332859,158.6433033,217.75326739999997,1152.137037,3540.777882,970.5909024,2926.256283,17486.785366099997,16690.717632499996,C0
Mod,Nom,Real,CH,Hhigh,HYD1000,HYD1000,5,NA,14,1000,6740.156334,96722.484054,5858.332859,158.6433033,217.75326739999997,1152.137037,3540.777882,970.5909024,2926.256283,17667.8006827,16871.7329491,C0
Mod,Nom,Real,CH,Hhigh,HYD200,HYD200,3,NA,14,200,6066.5509407,86502.721704,4364.469222,144.5119565,205.3441765,652.9097647,3540.777882,471.3636297,2926.256283,14974.5639424,14178.4962084,C0
Mod,Nom,Real,CH,Hhigh,HYD200,HYD200,4,NA,14,200,6206.0582335,89423.224002,4364.469222,144.5119565,205.3441765,652.9097647,3540.777882,471.3636297,2926.256283,15114.0712352,14318.0035012,C0
Mod,Nom,Real,CH,Hhigh,HYD200,HYD200,5,NA,14,200,6376.3428433,92478.338442,4364.469222,144.5119565,205.3441765,652.9097647,3540.777882,471.3636297,2926.256283,15284.355845000002,14488.288111000002,C0
Mod,Nom,Real,CH,Hhigh,HYD500,HYD500,3,NA,14,500,6220.6384769,88273.828251,5011.65104,151.5776299,216.7987219,866.7279465,3540.777882,685.1818115000001,2926.256283,16008.1716972,15212.103963200005,C0
Mod,Nom,Real,CH,Hhigh,HYD500,HYD500,4,NA,14,500,6367.383951700001,91178.292765,5011.65104,151.5776299,216.7987219,866.7279465,3540.777882,685.1818115000001,2926.256283,16154.917172,15358.849438000005,C0
Mod,Nom,Real,CH,Hhigh,HYD500,HYD500,5,NA,14,500,6537.987392,94223.735445,5011.65104,151.5776299,216.7987219,866.7279465,3540.777882,685.1818115000001,2926.256283,16325.5206123,15529.452878300002,C0
Mod,Nom,Real,CH,Hhigh,R,NA,NA,15.5,NA,NA,14158.9224679,187428.479721,1222.744265,59.92507993,2.460215951,68.81722941,0,68.81722941,0,15512.869258191,15512.869258191,C0
Mod,Nom,Real,CH,Hhigh,Rb,NA,NA,6.5,NA,NA,5167.0623447,63491.831844,580.2123454,28.43544,1.167413096,32.65491176,0,32.65491176,0,5809.532454956,5809.532454956,C0
Mod,Nom,Real,CH,Hhigh,Rl,NA,NA,9,NA,NA,8991.8601237,123936.647877,642.5319195,31.489639930000003,1.292802856,36.16231765,0,36.16231765,0,9703.336803636,9703.336803636,C0
Mod,Nom,Real,CH,Hlow,HP,NA,NA,NA,16,NA,5567.883098,52133.98388100001,2416.268872,56.580600919999995,78.56470588,386.3941176,1064.823529,209.5713302,380.90285050000006,9570.5149234,8709.7714575000009,C0
Mod,Nom,Real,CH,Hlow,HPl,NA,NA,NA,9.5,NA,3072.4954659,30384.908358,1125.633577,21.23693386,32.11764706,115,725.1176471000001,12.29485961,295.6675564,5091.60127092,4559.44603983,C0
Mod,Nom,Real,CH,Hlow,HYD1000,HYD1000,3,NA,14,1000,8778.9352622,90743.390136,5858.332859,158.6433033,217.75326739999997,1152.137037,3540.777882,970.5909024,2926.256283,19706.5796109,18910.5118773,C0
Mod,Nom,Real,CH,Hlow,HYD1000,HYD1000,4,NA,14,1000,8956.613931400001,93664.917843,5858.332859,158.6433033,217.75326739999997,1152.137037,3540.777882,970.5909024,2926.256283,19884.2582801,19088.1905465,C0
Mod,Nom,Real,CH,Hlow,HYD1000,HYD1000,5,NA,14,1000,9159.2310827,96722.484054,5858.332859,158.6433033,217.75326739999997,1152.137037,3540.777882,970.5909024,2926.256283,20086.875431399996,19290.8076978,C0
Mod,Nom,Real,CH,Hlow,HYD200,HYD200,3,NA,14,200,8397.3327632,86502.721704,4364.469222,144.5119565,205.3441765,652.9097647,3540.777882,471.3636297,2926.256283,17305.3457649,16509.2780309,C0
Mod,Nom,Real,CH,Hlow,HYD200,HYD200,4,NA,14,200,8560.6079566,89423.224002,4364.469222,144.5119565,205.3441765,652.9097647,3540.777882,471.3636297,2926.256283,17468.6209583,16672.5532243,C0
Mod,Nom,Real,CH,Hlow,HYD200,HYD200,5,NA,14,200,8754.6086618,92478.338442,4364.469222,144.5119565,205.3441765,652.9097647,3540.777882,471.3636297,2926.256283,17662.621663500002,16866.5539295,C0
Mod,Nom,Real,CH,Hlow,HYD500,HYD500,3,NA,14,500,8569.5127412,88273.828251,5011.65104,151.5776299,216.7987219,866.7279465,3540.777882,685.1818115000001,2926.256283,18357.0459615,17560.978227500003,C0
Mod,Nom,Real,CH,Hlow,HYD500,HYD500,4,NA,14,500,8737.9540356,91178.292765,5011.65104,151.5776299,216.7987219,866.7279465,3540.777882,685.1818115000001,2926.256283,18525.4872559,17729.419521900003,C0
Mod,Nom,Real,CH,Hlow,HYD500,HYD500,5,NA,14,500,8933.2617052,94223.735445,5011.65104,151.5776299,216.7987219,866.7279465,3540.777882,685.1818115000001,2926.256283,18720.7949255,17924.727191500002,C0
Mod,Nom,Real,CH,Hlow,R,NA,NA,15.5,NA,NA,19557.6474513,187428.479721,1222.744265,59.92507993,2.460215951,68.81722941,0,68.81722941,0,20911.594241591,20911.594241591,C0
Mod,Nom,Real,CH,Hlow,Rb,NA,NA,6.5,NA,NA,7181.3468294,63491.831844,580.2123454,28.43544,1.167413096,32.65491176,0,32.65491176,0,7823.816939656001,7823.816939656001,C0
Mod,Nom,Real,CH,Hlow,Rl,NA,NA,9,NA,NA,12376.3006202,123936.647877,642.5319195,31.489639930000003,1.292802856,36.16231765,0,36.16231765,0,13087.777300135998,13087.777300135998,C0
NA,NA,NA,AK,Hhigh,NA,HP,1,NA,4,135,243.63227007,4920.3332787,593.0885628,19.54861298,11.48823529,66.38408824,276.7058824,66.38408824,276.7058824,1210.84765178,1210.84765178,C0
NA,NA,NA,AK,Hhigh,NA,HP,2,NA,4,135,360.72419127,7270.2794808,593.0885628,19.54861298,11.48823529,66.38408824,276.7058824,66.38408824,276.7058824,1327.93957298,1327.93957298,C0
NA,NA,NA,AK,Hhigh,NA,HP,3,NA,4,180,505.59033701,9946.0768911,703.5346516,26.44293308,16.67647059,82.37682353,276.7058824,82.37682353,276.7058824,1611.32709821,1611.32709821,C0
NA,NA,NA,AK,Hhigh,NA,HP,4,NA,4,300,671.3313108899999,13338.1429986,998.0575552,44.82778668,30.26470588,125.0241176,276.7058824,125.0241176,276.7058824,2146.21135865,2146.21135865,C0
NA,NA,NA,AK,Hhigh,NA,HP,5,NA,4,300,801.46538657,15702.980664,998.0575552,44.82778668,30.26470588,125.0241176,276.7058824,125.0241176,276.7058824,2276.34543433,2276.34543433,C0
NA,NA,NA,AK,Hhigh,NA,HPo,1,NA,4,162,253.60638601,5106.9978582,659.3562161,23.68520504,14.57647059,75.97972941,276.7058824,75.97972941,276.7058824,1303.90988955,1303.90988955,C0
NA,NA,NA,AK,Hhigh,NA,HPo,2,NA,4,162,370.76450283,7459.510730700001,659.3562161,23.68520504,14.57647059,75.97972941,276.7058824,75.97972941,276.7058824,1421.06800637,1421.06800637,C0
NA,NA,NA,AK,Hhigh,NA,HPo,3,NA,4,216,522.17900991,10253.5727238,791.8915227,31.95838916,20.75294118,95.17101176,276.7058824,95.17101176,276.7058824,1738.6587571100004,1738.6587571100004,C0
NA,NA,NA,AK,Hhigh,NA,HPo,4,NA,4,360,700.03659393,13886.1796227,1145.319007,54.02021348,37.05882353,146.3477647,276.7058824,146.3477647,276.7058824,2359.48828504,2359.48828504,C0
NA,NA,NA,AK,Hhigh,NA,HPo,5,NA,4,360,831.66456909,16250.8399053,1145.319007,54.02021348,37.05882353,146.3477647,276.7058824,146.3477647,276.7058824,2491.1162602,2491.1162602,C0
NA,NA,NA,AK,Hlow,NA,HP,1,NA,4,135,308.65371851,4920.3332787,593.0885628,19.54861298,11.48823529,66.38408824,276.7058824,66.38408824,276.7058824,1275.86910022,1275.86910022,C0
NA,NA,NA,AK,Hlow,NA,HP,2,NA,4,135,457.7535484,7270.2794808,593.0885628,19.54861298,11.48823529,66.38408824,276.7058824,66.38408824,276.7058824,1424.96893011,1424.96893011,C0
NA,NA,NA,AK,Hlow,NA,HP,3,NA,4,180,639.91471304,9946.0768911,703.5346516,26.44293308,16.67647059,82.37682353,276.7058824,82.37682353,276.7058824,1745.6514742400002,1745.6514742400002,C0
NA,NA,NA,AK,Hlow,NA,HP,4,NA,4,300,835.08011931,13338.1429986,998.0575552,44.82778668,30.26470588,125.0241176,276.7058824,125.0241176,276.7058824,2309.96016707,2309.96016707,C0
NA,NA,NA,AK,Hlow,NA,HP,5,NA,4,300,980.51927131,15702.980664,998.0575552,44.82778668,30.26470588,125.0241176,276.7058824,125.0241176,276.7058824,2455.39931907,2455.39931907,C0
NA,NA,NA,AK,Hlow,NA,HPo,1,NA,4,162,320.98051158,5106.9978582,659.3562161,23.68520504,14.57647059,75.97972941,276.7058824,75.97972941,276.7058824,1371.28401512,1371.28401512,C0
NA,NA,NA,AK,Hlow,NA,HPo,2,NA,4,162,470.24533714,7459.510730700001,659.3562161,23.68520504,14.57647059,75.97972941,276.7058824,75.97972941,276.7058824,1520.54884068,1520.54884068,C0
NA,NA,NA,AK,Hlow,NA,HPo,3,NA,4,216,660.63148398,10253.5727238,791.8915227,31.95838916,20.75294118,95.17101176,276.7058824,95.17101176,276.7058824,1877.11123118,1877.11123118,C0
NA,NA,NA,AK,Hlow,NA,HPo,4,NA,4,360,873.38128471,13886.1796227,1145.319007,54.02021348,37.05882353,146.3477647,276.7058824,146.3477647,276.7058824,2532.83297582,2532.83297582,C0
NA,NA,NA,AK,Hlow,NA,HPo,5,NA,4,360,1018.96783919,16250.8399053,1145.319007,54.02021348,37.05882353,146.3477647,276.7058824,146.3477647,276.7058824,2678.4195303,2678.4195303,C0
NA,NA,NA,CH,Hhigh,NA,HP,1,NA,4,135,271.18242477,5350.4077326,593.0885628,19.54861298,11.48823529,66.38408824,276.7058824,66.38408824,276.7058824,1238.39780648,1238.39780648,C0
NA,NA,NA,CH,Hhigh,NA,HP,2,NA,4,135,396.66911505,7832.8162248,593.0885628,19.54861298,11.48823529,66.38408824,276.7058824,66.38408824,276.7058824,1363.88449676,1363.88449676,C0
NA,NA,NA,CH,Hhigh,NA,HP,3,NA,4,180,555.62251198,10711.6579962,703.5346516,26.44293308,16.67647059,82.37682353,276.7058824,82.37682353,276.7058824,1661.3592731800002,1661.3592731800002,C0
NA,NA,NA,CH,Hhigh,NA,HP,4,NA,4,300,741.32147576,14428.6056159,998.0575552,44.82778668,30.26470588,125.0241176,276.7058824,125.0241176,276.7058824,2216.2015235199997,2216.2015235199997,C0
NA,NA,NA,CH,Hhigh,NA,HP,5,NA,4,300,878.95251652,16905.5964378,998.0575552,44.82778668,30.26470588,125.0241176,276.7058824,125.0241176,276.7058824,2353.83256428,2353.83256428,C0
NA,NA,NA,CH,Hhigh,NA,HPo,1,NA,4,162,283.90457629,5572.008056999999,659.3562161,23.68520504,14.57647059,75.97972941,276.7058824,75.97972941,276.7058824,1334.20807983,1334.20807983,C0
NA,NA,NA,CH,Hhigh,NA,HPo,2,NA,4,162,409.41654469,8057.8641297,659.3562161,23.68520504,14.57647059,75.97972941,276.7058824,75.97972941,276.7058824,1459.7200482300004,1459.7200482300004,C0
NA,NA,NA,CH,Hhigh,NA,HPo,3,NA,4,216,575.98005669,11075.7452715,791.8915227,31.95838916,20.75294118,95.17101176,276.7058824,95.17101176,276.7058824,1792.4598038900003,1792.4598038900003,C0
NA,NA,NA,CH,Hhigh,NA,HPo,4,NA,4,360,776.4865635,15080.3948316,1145.319007,54.02021348,37.05882353,146.3477647,276.7058824,146.3477647,276.7058824,2435.93825461,2435.93825461,C0
NA,NA,NA,CH,Hhigh,NA,HPo,5,NA,4,360,914.8241876,17562.3918876,1145.319007,54.02021348,37.05882353,146.3477647,276.7058824,146.3477647,276.7058824,2574.2758787100006,2574.2758787100006,C0
NA,NA,NA,CH,Hlow,NA,HP,1,NA,4,135,343.49941759,5350.4077326,593.0885628,19.54861298,11.48823529,66.38408824,276.7058824,66.38408824,276.7058824,1310.7147993,1310.7147993,C0
NA,NA,NA,CH,Hlow,NA,HP,2,NA,4,135,503.08969991,7832.8162248,593.0885628,19.54861298,11.48823529,66.38408824,276.7058824,66.38408824,276.7058824,1470.3050816199998,1470.3050816199998,C0
NA,NA,NA,CH,Hlow,NA,HP,3,NA,4,180,703.61761428,10711.6579962,703.5346516,26.44293308,16.67647059,82.37682353,276.7058824,82.37682353,276.7058824,1809.35437548,1809.35437548,C0
NA,NA,NA,CH,Hlow,NA,HP,4,NA,4,300,924.2249749,14428.6056159,998.0575552,44.82778668,30.26470588,125.0241176,276.7058824,125.0241176,276.7058824,2399.10502266,2399.10502266,C0
NA,NA,NA,CH,Hlow,NA,HP,5,NA,4,300,1076.78194262,16905.5964378,998.0575552,44.82778668,30.26470588,125.0241176,276.7058824,125.0241176,276.7058824,2551.66199038,2551.66199038,C0
NA,NA,NA,CH,Hlow,NA,HPo,1,NA,4,162,358.97850908,5572.008056999999,659.3562161,23.68520504,14.57647059,75.97972941,276.7058824,75.97972941,276.7058824,1409.28201262,1409.28201262,C0
NA,NA,NA,CH,Hlow,NA,HPo,2,NA,4,162,518.60025365,8057.8641297,659.3562161,23.68520504,14.57647059,75.97972941,276.7058824,75.97972941,276.7058824,1568.9037571900003,1568.9037571900003,C0
NA,NA,NA,CH,Hlow,NA,HPo,3,NA,4,216,728.75679453,11075.7452715,791.8915227,31.95838916,20.75294118,95.17101176,276.7058824,95.17101176,276.7058824,1945.23654173,1945.23654173,C0
NA,NA,NA,CH,Hlow,NA,HPo,4,NA,4,360,969.00115851,15080.3948316,1145.319007,54.02021348,37.05882353,146.3477647,276.7058824,146.3477647,276.7058824,2628.4528496200005,2628.4528496200005,C0
NA,NA,NA,CH,Hlow,NA,HPo,5,NA,4,360,1122.04463064,17562.3918876,1145.319007,54.02021348,37.05882353,146.3477647,276.7058824,146.3477647,276.7058824,2781.4963217500003,2781.4963217500003,C0
NA,NA,NA,NA,Hhigh,NA,R,1,3,NA,135,1029.15908167,21205.8,210,3.783646588,5.311764706,22.23529412,0,22.23529412,0,1270.489787084,1270.489787084,C0
NA,NA,NA,NA,Hhigh,NA,R,2,3,NA,135,1522.78207736,31212.3,210,3.783646588,5.311764706,22.23529412,0,22.23529412,0,1764.112782774,1764.112782774,C0
NA,NA,NA,NA,Hhigh,NA,R,3,3,NA,180,2132.0114828,42598.5,256.9411765,4.540375906,5.311764706,28.41176471,0,28.41176471,0,2427.216564622,2427.216564622,C0
NA,NA,NA,NA,Hhigh,NA,R,4,3,NA,300,2832.94511,57355.2,442.2352941,6.558320753,6.176470588,42,0,42,0,3329.915195441,3329.915195441,C0
NA,NA,NA,NA,Hhigh,NA,R,5,3,NA,300,3387.2265356000003,67381.65000000001,442.2352941,6.558320753,6.176470588,42,0,42,0,3884.196621041,3884.196621041,C0
NA,NA,NA,NA,Hhigh,NA,Ro,1,3,NA,162,1073.54574746,22035.3,237.17647059999996,4.116960628,5.311764706,25.94117647,0,25.94117647,0,1346.092119864,1346.092119864,C0
NA,NA,NA,NA,Hhigh,NA,Ro,2,3,NA,162,1563.89196433,32027.1,237.17647059999996,4.116960628,5.311764706,25.94117647,0,25.94117647,0,1836.438336734,1836.438336734,C0
NA,NA,NA,NA,Hhigh,NA,Ro,3,3,NA,216,2201.7634939,43950.9,302.6470588,5.170983671,5.311764706,32.11764706,0,32.11764706,0,2547.010948137,2547.010948137,C0
NA,NA,NA,NA,Hhigh,NA,Ro,4,3,NA,360,2960.5609252,59791.2,578.1176471,7.693414729,6.176470588,49.41176471,0,49.41176471,0,3601.960222327,3601.960222327,C0
NA,NA,NA,NA,Hhigh,NA,Ro,5,3,NA,360,3514.3519447999997,69807.15000000001,578.1176471,7.693414729,6.176470588,49.41176471,0,49.41176471,0,4155.751241927,4155.751241927,C0
NA,NA,NA,NA,Hlow,NA,R,1,3,NA,135,1282.28796059,21205.8,210,3.783646588,5.311764706,22.23529412,0,22.23529412,0,1523.618666004,1523.618666004,C0
NA,NA,NA,NA,Hlow,NA,R,2,3,NA,135,1906.88419481,31212.3,210,3.783646588,5.311764706,22.23529412,0,22.23529412,0,2148.214900224,2148.214900224,C0
NA,NA,NA,NA,Hlow,NA,R,3,3,NA,180,2661.6860713,42598.5,256.9411765,4.540375906,5.311764706,28.41176471,0,28.41176471,0,2956.891153122,2956.891153122,C0
NA,NA,NA,NA,Hlow,NA,R,4,3,NA,300,3470.8759929000003,57355.2,442.2352941,6.558320753,6.176470588,42,0,42,0,3967.846078341,3967.846078341,C0
NA,NA,NA,NA,Hlow,NA,R,5,3,NA,300,4079.4008359,67381.65000000001,442.2352941,6.558320753,6.176470588,42,0,42,0,4576.370921340999,4576.370921340999,C0
NA,NA,NA,NA,Hlow,NA,Ro,1,3,NA,162,1333.73209978,22035.3,237.17647059999996,4.116960628,5.311764706,25.94117647,0,25.94117647,0,1606.278472184,1606.278472184,C0
NA,NA,NA,NA,Hlow,NA,Ro,2,3,NA,162,1955.45085629,32027.1,237.17647059999996,4.116960628,5.311764706,25.94117647,0,25.94117647,0,2227.9972286939997,2227.9972286939997,C0
NA,NA,NA,NA,Hlow,NA,Ro,3,3,NA,216,2743.220798,43950.9,302.6470588,5.170983671,5.311764706,32.11764706,0,32.11764706,0,3088.468252237,3088.468252237,C0
NA,NA,NA,NA,Hlow,NA,Ro,4,3,NA,360,3623.6994327,59791.2,578.1176471,7.693414729,6.176470588,49.41176471,0,49.41176471,0,4265.098729827,4265.098729827,C0
NA,NA,NA,NA,Hlow,NA,Ro,5,3,NA,360,4229.0407922,69807.15000000001,578.1176471,7.693414729,6.176470588,49.41176471,0,49.41176471,0,4870.440089327,4870.440089327,C0
Mass,H1,Ideal,AK,Hhigh,HYD1000,HYD1000,3,NA,5,1000,1181.43031747,19921.6528077,4212.999545,123.1934515,83.29767914,881.6249198,1922.834118,773.4501046,1556.261912,8405.38003091,7930.63300971,Cpeak
Mass,H1,Ideal,AK,Hhigh,HYD1000,HYD1000,4,NA,5,1000,1323.48559097,22819.742568,4212.999545,123.1934515,83.29767914,881.6249198,1922.834118,773.4501046,1556.261912,8547.43530441,8072.68828321,Cpeak
Mass,H1,Ideal,AK,Hhigh,HYD1000,HYD1000,5,NA,5,1000,1490.46422715,25756.892322,4212.999545,123.1934515,83.29767914,881.6249198,1922.834118,773.4501046,1556.261912,8714.41394059,8239.66691939,Cpeak
Mass,H1,Ideal,AK,Hhigh,HYD200,HYD200,3,NA,8.5,200,1044.22219292,17600.5623402,3014.089556,115.2389485,123.4132941,441.9585882,2060.920235,291.8977299,1552.974204,6799.842814719999,6141.8359254199995,Cpeak
Mass,H1,Ideal,AK,Hhigh,HYD200,HYD200,4,NA,8.5,200,1182.71591291,20583.6029175,3014.089556,115.2389485,123.4132941,441.9585882,2060.920235,291.8977299,1552.974204,6938.336534710001,6280.32964541,Cpeak
Mass,H1,Ideal,AK,Hhigh,HYD200,HYD200,5,NA,8.5,200,1351.99900366,23679.527151,3014.089556,115.2389485,123.4132941,441.9585882,2060.920235,291.8977299,1552.974204,7107.61962546,6449.61273616,Cpeak
Mass,H1,Ideal,AK,Hhigh,HYD500,HYD500,3,NA,5,500,1069.08687951,17975.8918059,3366.317727000001,116.12777819999998,82.34313369,596.2158289,1922.834118,488.0410136999999,1556.261912,7152.925465300001,6678.178444100001,Cpeak
Mass,H1,Ideal,AK,Hhigh,HYD500,HYD500,4,NA,5,500,1206.73946518,20890.849434,3366.317727000001,116.12777819999998,82.34313369,596.2158289,1922.834118,488.0410136999999,1556.261912,7290.57805097,6815.83102977,Cpeak
Mass,H1,Ideal,AK,Hhigh,HYD500,HYD500,5,NA,5,500,1370.03600739,23843.464071,3366.317727000001,116.12777819999998,82.34313369,596.2158289,1922.834118,488.0410136999999,1556.261912,7453.87459318,6979.1275719800005,Cpeak
Mass,H1,Ideal,AK,Hlow,HYD1000,HYD1000,3,NA,5,1000,1539.53850542,19921.6528077,4212.999545,123.1934515,83.29767914,881.6249198,1922.834118,773.4501046,1556.261912,8763.48821886,8288.74119766,Cpeak
Mass,H1,Ideal,AK,Hlow,HYD1000,HYD1000,4,NA,5,1000,1698.90355695,22819.742568,4212.999545,123.1934515,83.29767914,881.6249198,1922.834118,773.4501046,1556.261912,8922.85327039,8448.10624919,Cpeak
Mass,H1,Ideal,AK,Hlow,HYD1000,HYD1000,5,NA,5,1000,1883.97416461,25756.892322,4212.999545,123.1934515,83.29767914,881.6249198,1922.834118,773.4501046,1556.261912,9107.92387805,8633.17685685,Cpeak
Mass,H1,Ideal,AK,Hlow,HYD200,HYD200,3,NA,8.5,200,1387.69303169,17600.5623402,3014.089556,115.2389485,123.4132941,441.9585882,2060.920235,291.8977299,1552.974204,7143.31365349,6485.30676419,Cpeak
Mass,H1,Ideal,AK,Hlow,HYD200,HYD200,4,NA,8.5,200,1547.73920828,20583.6029175,3014.089556,115.2389485,123.4132941,441.9585882,2060.920235,291.8977299,1552.974204,7303.35983008,6645.35294078,Cpeak
Mass,H1,Ideal,AK,Hlow,HYD200,HYD200,5,NA,8.5,200,1742.0612517,23679.527151,3014.089556,115.2389485,123.4132941,441.9585882,2060.920235,291.8977299,1552.974204,7497.6818735,6839.6749842,Cpeak
Mass,H1,Ideal,AK,Hlow,HYD500,HYD500,3,NA,5,500,1398.9764547,17975.8918059,3366.317727000001,116.12777819999998,82.34313369,596.2158289,1922.834118,488.0410136999999,1556.261912,7482.815040490001,7008.068019290001,Cpeak
Mass,H1,Ideal,AK,Hlow,HYD500,HYD500,4,NA,5,500,1555.21283604,20890.849434,3366.317727000001,116.12777819999998,82.34313369,596.2158289,1922.834118,488.0410136999999,1556.261912,7639.05142183,7164.304400630001,Cpeak
Mass,H1,Ideal,AK,Hlow,HYD500,HYD500,5,NA,5,500,1736.83696683,23843.464071,3366.317727000001,116.12777819999998,82.34313369,596.2158289,1922.834118,488.0410136999999,1556.261912,7820.67555262,7345.928531420001,Cpeak
Mass,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,3,NA,5,1000,2425.417916,35550.664821,4328.025537,125.15272,83.29767914,894.7499198,2093.459118,786.5751046,1726.886912,9950.10288994,9475.35586874,Cpeak
Mass,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,4,NA,5,1000,2591.4772128,38702.033454,4328.025537,125.15272,83.29767914,894.7499198,2093.459118,786.5751046,1726.886912,10116.16218674,9641.41516554,Cpeak
Mass,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,5,NA,5,1000,2773.7934574,41851.014408,4328.025537,125.15272,83.29767914,894.7499198,2093.459118,786.5751046,1726.886912,10298.47843134,9823.73141014,Cpeak
Mass,H1,Ideal,CH,Hhigh,HYD200,HYD200,3,NA,11.2,200,2097.5267984,30293.963132999997,3350.330783,121.8308497,162.8068235,499.7542941,2335.109824,329.1930324,1757.77129,8567.3593727,7819.459576999999,Cpeak
Mass,H1,Ideal,CH,Hhigh,HYD200,HYD200,4,NA,11.2,200,2238.3237449,33126.497733000004,3350.330783,121.8308497,162.8068235,499.7542941,2335.109824,329.1930324,1757.77129,8708.1563192,7960.256523499999,Cpeak
Mass,H1,Ideal,CH,Hhigh,HYD200,HYD200,5,NA,11.2,200,2400.5200084,36060.584889,3350.330783,121.8308497,162.8068235,499.7542941,2335.109824,329.1930324,1757.77129,8870.352582700001,8122.452786999999,Cpeak
Mass,H1,Ideal,CH,Hhigh,HYD500,HYD500,3,NA,6,500,2164.30517015,32019.424311,3555.08213,119.6312576,95.47431016,624.2310642,2127.980647,503.0639015,1717.837855,8686.704579109999,8155.394624409999,Cpeak
Mass,H1,Ideal,CH,Hhigh,HYD500,HYD500,4,NA,6,500,2318.3693456,35121.419382,3555.08213,119.6312576,95.47431016,624.2310642,2127.980647,503.0639015,1717.837855,8840.76875456,8309.45879986,Cpeak
Mass,H1,Ideal,CH,Hhigh,HYD500,HYD500,5,NA,6,500,2497.7431056,38338.622889,3555.08213,119.6312576,95.47431016,624.2310642,2127.980647,503.0639015,1717.837855,9020.14251456,8488.832559859999,Cpeak
Mass,H1,Ideal,CH,Hlow,HYD1000,HYD1000,3,NA,5,1000,3211.6568311,35550.664821,4328.025537,125.15272,83.29767914,894.7499198,2093.459118,786.5751046,1726.886912,10736.34180504,10261.59478384,Cpeak
Mass,H1,Ideal,CH,Hlow,HYD1000,HYD1000,4,NA,5,1000,3400.8053861,38702.033454,4328.025537,125.15272,83.29767914,894.7499198,2093.459118,786.5751046,1726.886912,10925.49036004,10450.74333884,Cpeak
