house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,R_cap,HP_cap,Tank_Volume (L),year,...1,Grid_year,P_annual (kWh),Q_annual (kWh),sCOP_annual,Q_standing_losses_annual (kWh),P_avg_peak (kW),kgCO2,kgCO2_kWh_dispatched,unmet_demand_DW (L.K),unmet_demand_DW (min),unmet_demand_SH (L.K),unmet_demand_SH (min),CS_code,Hyd_Cap_kW_Adj,Hyd_Manufacture_HP,Hyd_Manufacture_Tank,Hyd_Manufacture_FC,Manufacture,Distribution,Installation,EOL,Other,EOL_S,Other_S,kgCO2_oper_year,kgCO2_manuf_year,kgCO2_dist_year,kgCO2_inst_year,kgCO2_eol_year,kgCO2_other_year,kgCO2_EOL_S_year,kgCO2_Other_S_year,P_annual_kWh_year,P_avg_peak_kW_year
Mod,Nom,Real,CH,Hlow,HYD200,HYD200,4,NA,14,200,2030,2752,2030,4256.383029,11477.43333,2.943402265,398.0123783,0.190454584,421.7450798,0.099085321,0,0,-54815.86051,1697,Cpeak,14,2070.478941,0,2293.990281,4364.469222,146.6217622,205.3441765,652.9097647,3540.777882,471.3636297,2926.256283,421.7450798,207.8318677142857,6.981988676190476,9.778294119047619,31.090941176190476,168.60847057142857,22.445887128571428,139.3455372857143,4256.383029,0.190454584
Mod,Nom,Real,CH,Hlow,HYD200,HYD200,5,NA,14,200,2030,2768,2030,4400.498364,11950.63333,2.955523126,396.8665755,0.190454584,430.357263,0.097797392,4345.707872,13,-54784.81362,1720,Cpeak,14,2070.478941,0,2293.990281,4364.469222,146.6217622,205.3441765,652.9097647,3540.777882,471.3636297,2926.256283,430.357263,207.8318677142857,6.981988676190476,9.778294119047619,31.090941176190476,168.60847057142857,22.445887128571428,139.3455372857143,4400.498364,0.190454584
Mod,Nom,Real,CH,Hlow,HYD500,HYD500,3,NA,14,500,2030,2784,2030,4201.48467,11236.16667,2.92267677,639.9589145,0.190454584,422.6061654,0.100584959,0,0,-16817.33989,1108,Cpeak,14,2070.478941,325.2136364,2293.990281,4689.682859,154.1747233,216.7987219,783.682492,3540.777882,602.136357,2926.256283,422.6061654,223.31823138095237,7.341653490476191,10.323748661904762,37.318213904761905,168.60847057142857,28.673159857142856,139.3455372857143,4201.48467,0.190454584
Mod,Nom,Real,CH,Hlow,HYD500,HYD500,4,NA,14,500,2030,2800,2030,4339.96816,11713.33333,2.940860271,637.8771265,0.190454584,430.5920738,0.099215491,0,0,-16916.12629,1099,Cpeak,14,2070.478941,325.2136364,2293.990281,4689.682859,154.1747233,216.7987219,783.682492,3540.777882,602.136357,2926.256283,430.5920738,223.31823138095237,7.341653490476191,10.323748661904762,37.318213904761905,168.60847057142857,28.673159857142856,139.3455372857143,4339.96816,0.190454584
Mod,Nom,Real,CH,Hlow,HYD500,HYD500,5,NA,14,500,2030,2816,2030,4484.713415,12190.96667,2.953447833,636.371968,0.190454584,439.5068804,0.098001107,252.9221159,6,-18350.08491,1154,Cpeak,14,2070.478941,325.2136364,2293.990281,4689.682859,154.1747233,216.7987219,783.682492,3540.777882,602.136357,2926.256283,439.5068804,223.31823138095237,7.341653490476191,10.323748661904762,37.318213904761905,168.60847057142857,28.673159857142856,139.3455372857143,4484.713415,0.190454584
NA,NA,NA,AK,Hhigh,NA,HP,1,NA,4,135,2030,1570,2030,234.287379,996.5650833,4.25360123,276.0258952,0,10.38174328,0.044312004,1433.413026,14,NA,NA,Cpeak,NA,NA,NA,NA,517.4042666,19.34982176,11.48823529,66.38408824,276.7058824,66.38408824,276.7058824,10.38174328,24.63829840952381,0.9214200838095239,0.5470588233333333,3.161147059047619,13.17647059047619,3.161147059047619,13.17647059047619,234.287379,0
NA,NA,NA,AK,Hhigh,NA,HP,2,NA,4,135,2030,1571,2030,346.1950848,1473.209011,4.255430176,273.2994388,0,15.77940558,0.045579519,1482.302272,28,NA,NA,Cpeak,NA,NA,NA,NA,517.4042666,19.34982176,11.48823529,66.38408824,276.7058824,66.38408824,276.7058824,15.77940558,24.63829840952381,0.9214200838095239,0.5470588233333333,3.161147059047619,13.17647059047619,3.161147059047619,13.17647059047619,346.1950848,0
NA,NA,NA,AK,Hhigh,NA,HP,3,NA,4,180,2030,1572,2030,473.6165252,2013.971456,4.252325138,338.7107804,0,22.1485018,0.046764631,571.8111349,22,NA,NA,Cpeak,NA,NA,NA,NA,597.3918213,24.40418128,16.67647059,82.37682353,276.7058824,82.37682353,276.7058824,22.1485018,28.447229585714283,1.1621038704761903,0.7941176471428572,3.922705882380952,13.17647059047619,3.922705882380952,13.17647059047619,473.6165252,0
NA,NA,NA,AK,Hhigh,NA,HP,4,NA,4,300,2030,1573,2030,635.1362391,2708.551651,4.264520718,553.2112581,0,29.43480929,0.046344087,0,0,NA,NA,Cpeak,NA,NA,NA,NA,810.6919673,37.88247335,30.26470588,125.0241176,276.7058824,125.0241176,276.7058824,29.43480929,38.6043793952381,1.8039273023809523,1.4411764704761905,5.953529409523809,13.17647059047619,5.953529409523809,13.17647059047619,635.1362391,0
NA,NA,NA,AK,Hhigh,NA,HP,5,NA,4,300,2030,1574,2030,747.7523748,3186.699787,4.261704669,551.9321629,0,35.18051466,0.047048349,0,0,NA,NA,Cpeak,NA,NA,NA,NA,810.6919673,37.88247335,30.26470588,125.0241176,276.7058824,125.0241176,276.7058824,35.18051466,38.6043793952381,1.8039273023809523,1.4411764704761905,5.953529409523809,13.17647059047619,5.953529409523809,13.17647059047619,747.7523748,0
NA,NA,NA,AK,Hhigh,NA,HPo,1,NA,4,162,2030,1575,2030,243.1998416,1034.454832,4.253517703,313.2399665,0,10.81087379,0.044452635,852.324265,10,NA,NA,Cpeak,NA,NA,NA,NA,565.3967994,22.38243748,14.57647059,75.97972941,276.7058824,75.97972941,276.7058824,10.81087379,26.923657114285714,1.0658303561904763,0.6941176471428572,3.618082352857143,13.17647059047619,3.618082352857143,13.17647059047619,243.1998416,0
NA,NA,NA,AK,Hhigh,NA,HPo,2,NA,4,162,2030,1576,2030,355.2176648,1511.391712,4.254832633,310.1273175,0,16.2065362,0.045624241,317.1418814,8,NA,NA,Cpeak,NA,NA,NA,NA,565.3967994,22.38243748,14.57647059,75.97972941,276.7058824,75.97972941,276.7058824,16.2065362,26.923657114285714,1.0658303561904763,0.6941176471428572,3.618082352857143,13.17647059047619,3.618082352857143,13.17647059047619,355.2176648,0
NA,NA,NA,AK,Hhigh,NA,HPo,3,NA,4,216,2030,1577,2030,488.2651244,2076.118905,4.252031941,400.2985411,0,22.88279193,0.046865506,90.47384192,7,NA,NA,Cpeak,NA,NA,NA,NA,661.3818651,28.4476689,20.75294118,95.17101176,276.7058824,95.17101176,276.7058824,22.88279193,31.49437452857143,1.3546509,0.9882352942857143,4.531952940952381,13.17647059047619,4.531952940952381,13.17647059047619,488.2651244,0
NA,NA,NA,AK,Hhigh,NA,HPo,4,NA,4,360,2030,1579,2030,661.2119623,2819.575096,4.264253002,664.2347029,0,30.64468054,0.046346228,0,0,NA,NA,Cpeak,NA,NA,NA,NA,917.3420403,44.62161938,37.05882353,146.3477647,276.7058824,146.3477647,276.7058824,30.64468054,43.6829543,2.124839018095238,1.7647058823809523,6.9689411761904765,13.17647059047619,6.9689411761904765,13.17647059047619,661.2119623,0
NA,NA,NA,AK,Hhigh,NA,HPo,5,NA,4,360,2030,1578,2030,773.8442663,3297.475833,4.261162066,662.7082091,0,36.47871032,0.047139601,0,0,NA,NA,Cpeak,NA,NA,NA,NA,917.3420403,44.62161938,37.05882353,146.3477647,276.7058824,146.3477647,276.7058824,36.47871032,43.6829543,2.124839018095238,1.7647058823809523,6.9689411761904765,13.17647059047619,6.9689411761904765,13.17647059047619,773.8442663,0
NA,NA,NA,AK,Hlow,NA,HP,1,NA,4,135,2030,1580,2030,234.287379,996.5650833,4.25360123,276.0258952,0,14.4355034,0.061614516,1433.413026,14,NA,NA,Cpeak,NA,NA,NA,NA,517.4042666,19.34982176,11.48823529,66.38408824,276.7058824,66.38408824,276.7058824,14.4355034,24.63829840952381,0.9214200838095239,0.5470588233333333,3.161147059047619,13.17647059047619,3.161147059047619,13.17647059047619,234.287379,0
NA,NA,NA,AK,Hlow,NA,HP,2,NA,4,135,2030,1581,2030,346.1950848,1473.209011,4.255430176,273.2994388,0,21.70350258,0.062691539,1482.302272,28,NA,NA,Cpeak,NA,NA,NA,NA,517.4042666,19.34982176,11.48823529,66.38408824,276.7058824,66.38408824,276.7058824,21.70350258,24.63829840952381,0.9214200838095239,0.5470588233333333,3.161147059047619,13.17647059047619,3.161147059047619,13.17647059047619,346.1950848,0
NA,NA,NA,AK,Hlow,NA,HP,3,NA,4,180,2030,1582,2030,473.6165252,2013.971456,4.252325138,338.7107804,0,30.40227846,0.06419176,571.8111349,22,NA,NA,Cpeak,NA,NA,NA,NA,597.3918213,24.40418128,16.67647059,82.37682353,276.7058824,82.37682353,276.7058824,30.40227846,28.447229585714283,1.1621038704761903,0.7941176471428572,3.922705882380952,13.17647059047619,3.922705882380952,13.17647059047619,473.6165252,0
NA,NA,NA,AK,Hlow,NA,HP,4,NA,4,300,2030,1584,2030,635.1362391,2708.551651,4.264520718,553.2112581,0,39.62435036,0.062387167,0,0,NA,NA,Cpeak,NA,NA,NA,NA,810.6919673,37.88247335,30.26470588,125.0241176,276.7058824,125.0241176,276.7058824,39.62435036,38.6043793952381,1.8039273023809523,1.4411764704761905,5.953529409523809,13.17647059047619,5.953529409523809,13.17647059047619,635.1362391,0
NA,NA,NA,AK,Hlow,NA,HP,5,NA,4,300,2030,1583,2030,747.7523748,3186.699787,4.261704669,551.9321629,0,46.25811006,0.061862873,0,0,NA,NA,Cpeak,NA,NA,NA,NA,810.6919673,37.88247335,30.26470588,125.0241176,276.7058824,125.0241176,276.7058824,46.25811006,38.6043793952381,1.8039273023809523,1.4411764704761905,5.953529409523809,13.17647059047619,5.953529409523809,13.17647059047619,747.7523748,0
NA,NA,NA,AK,Hlow,NA,HPo,1,NA,4,162,2030,1586,2030,243.1998416,1034.454832,4.253517703,313.2399665,0,14.99402322,0.061653096,852.324265,10,NA,NA,Cpeak,NA,NA,NA,NA,565.3967994,22.38243748,14.57647059,75.97972941,276.7058824,75.97972941,276.7058824,14.99402322,26.923657114285714,1.0658303561904763,0.6941176471428572,3.618082352857143,13.17647059047619,3.618082352857143,13.17647059047619,243.1998416,0
NA,NA,NA,AK,Hlow,NA,HPo,2,NA,4,162,2030,1585,2030,355.2176648,1511.391712,4.254832633,310.1273175,0,22.30143688,0.062782455,317.1418814,8,NA,NA,Cpeak,NA,NA,NA,NA,565.3967994,22.38243748,14.57647059,75.97972941,276.7058824,75.97972941,276.7058824,22.30143688,26.923657114285714,1.0658303561904763,0.6941176471428572,3.618082352857143,13.17647059047619,3.618082352857143,13.17647059047619,355.2176648,0
NA,NA,NA,AK,Hlow,NA,HPo,3,NA,4,216,2030,1587,2030,488.2651244,2076.118905,4.252031941,400.2985411,0,31.39019026,0.064289233,90.47384192,7,NA,NA,Cpeak,NA,NA,NA,NA,661.3818651,28.4476689,20.75294118,95.17101176,276.7058824,95.17101176,276.7058824,31.39019026,31.49437452857143,1.3546509,0.9882352942857143,4.531952940952381,13.17647059047619,4.531952940952381,13.17647059047619,488.2651244,0
NA,NA,NA,AK,Hlow,NA,HPo,4,NA,4,360,2030,1588,2030,661.2119623,2819.575096,4.264253002,664.2347029,0,41.414749810000004,0.062634605,0,0,NA,NA,Cpeak,NA,NA,NA,NA,917.3420403,44.62161938,37.05882353,146.3477647,276.7058824,146.3477647,276.7058824,41.414749810000004,43.6829543,2.124839018095238,1.7647058823809523,6.9689411761904765,13.17647059047619,6.9689411761904765,13.17647059047619,661.2119623,0
NA,NA,NA,AK,Hlow,NA,HPo,5,NA,4,360,2030,1589,2030,773.8442663,3297.475833,4.261162066,662.7082091,0,48.03182233,0.062069107,0,0,NA,NA,Cpeak,NA,NA,NA,NA,917.3420403,44.62161938,37.05882353,146.3477647,276.7058824,146.3477647,276.7058824,48.03182233,43.6829543,2.124839018095238,1.7647058823809523,6.9689411761904765,13.17647059047619,6.9689411761904765,13.17647059047619,773.8442663,0
NA,NA,NA,CH,Hhigh,NA,HP,1,NA,4,135,2030,1690,2030,254.7770376,1024.723634,4.022040776,304.5335565,0,11.59494215,0.045510154,1733.651539,14,NA,NA,Cpeak,NA,NA,NA,NA,517.4042666,19.34982176,11.48823529,66.38408824,276.7058824,66.38408824,276.7058824,11.59494215,24.63829840952381,0.9214200838095239,0.5470588233333333,3.161147059047619,13.17647059047619,3.161147059047619,13.17647059047619,254.7770376,0
NA,NA,NA,CH,Hhigh,NA,HP,2,NA,4,135,2030,1691,2030,372.9441095,1501.632333,4.026427271,301.7675563,0,17.34736363,0.046514647,1520.826684,28,NA,NA,Cpeak,NA,NA,NA,NA,517.4042666,19.34982176,11.48823529,66.38408824,276.7058824,66.38408824,276.7058824,17.34736363,24.63829840952381,0.9214200838095239,0.5470588233333333,3.161147059047619,13.17647059047619,3.161147059047619,13.17647059047619,372.9441095,0
NA,NA,NA,CH,Hhigh,NA,HP,3,NA,4,180,2030,1692,2030,510.0543316,2049.629599,4.018453471,374.3616638,0,24.32708579,0.047695087,565.5673315,21,NA,NA,Cpeak,NA,NA,NA,NA,597.3918213,24.40418128,16.67647059,82.37682353,276.7058824,82.37682353,276.7058824,24.32708579,28.447229585714283,1.1621038704761903,0.7941176471428572,3.922705882380952,13.17647059047619,3.922705882380952,13.17647059047619,510.0543316,0
NA,NA,NA,CH,Hhigh,NA,HP,4,NA,4,300,2030,1693,2030,687.0344041,2767.476773,4.028148745,612.1363804,0,32.46985656,0.047260889,0,0,NA,NA,Cpeak,NA,NA,NA,NA,810.6919673,37.88247335,30.26470588,125.0241176,276.7058824,125.0241176,276.7058824,32.46985656,38.6043793952381,1.8039273023809523,1.4411764704761905,5.953529409523809,13.17647059047619,5.953529409523809,13.17647059047619,687.0344041,0
NA,NA,NA,CH,Hhigh,NA,HP,5,NA,4,300,2030,1694,2030,805.0316891,3245.621211,4.031668883,610.8535869,0,38.58887832,0.047934608,0,0,NA,NA,Cpeak,NA,NA,NA,NA,810.6919673,37.88247335,30.26470588,125.0241176,276.7058824,125.0241176,276.7058824,38.58887832,38.6043793952381,1.8039273023809523,1.4411764704761905,5.953529409523809,13.17647059047619,5.953529409523809,13.17647059047619,805.0316891,0
NA,NA,NA,CH,Hhigh,NA,HPo,1,NA,4,162,2030,1695,2030,265.3112195,1066.530692,4.01992307,345.6355844,0,12.10544517,0.04562734,1127.318874,11,NA,NA,Cpeak,NA,NA,NA,NA,565.3967994,22.38243748,14.57647059,75.97972941,276.7058824,75.97972941,276.7058824,12.10544517,26.923657114285714,1.0658303561904763,0.6941176471428572,3.618082352857143,13.17647059047619,3.618082352857143,13.17647059047619,265.3112195,0
NA,NA,NA,CH,Hhigh,NA,HPo,2,NA,4,162,2030,1696,2030,383.6944387,1543.857807,4.0236648,342.5684304,0,17.91332667,0.046686438,295.6572318,9,NA,NA,Cpeak,NA,NA,NA,NA,565.3967994,22.38243748,14.57647059,75.97972941,276.7058824,75.97972941,276.7058824,17.91332667,26.923657114285714,1.0658303561904763,0.6941176471428572,3.618082352857143,13.17647059047619,3.618082352857143,13.17647059047619,383.6944387,0
NA,NA,NA,CH,Hhigh,NA,HPo,3,NA,4,216,2030,1697,2030,527.4171542,2118.392491,4.016540747,442.5853949,0,25.25777886,0.047889566,101.8843367,8,NA,NA,Cpeak,NA,NA,NA,NA,661.3818651,28.4476689,20.75294118,95.17101176,276.7058824,95.17101176,276.7058824,25.25777886,31.49437452857143,1.3546509,0.9882352942857143,4.531952940952381,13.17647059047619,4.531952940952381,13.17647059047619,527.4171542,0
NA,NA,NA,CH,Hhigh,NA,HPo,4,NA,4,360,2030,1698,2030,718.0810026,2890.443384,4.02523305,735.1029915,0,33.99760686,0.047345086,0,0,NA,NA,Cpeak,NA,NA,NA,NA,917.3420403,44.62161938,37.05882353,146.3477647,276.7058824,146.3477647,276.7058824,33.99760686,43.6829543,2.124839018095238,1.7647058823809523,6.9689411761904765,13.17647059047619,6.9689411761904765,13.17647059047619,718.0810026,0
NA,NA,NA,CH,Hhigh,NA,HPo,5,NA,4,360,2030,1699,2030,836.2434477,3368.336409,4.027937579,733.5687849,0,40.12360081,0.047980766,0,0,NA,NA,Cpeak,NA,NA,NA,NA,917.3420403,44.62161938,37.05882353,146.3477647,276.7058824,146.3477647,276.7058824,40.12360081,43.6829543,2.124839018095238,1.7647058823809523,6.9689411761904765,13.17647059047619,6.9689411761904765,13.17647059047619,836.2434477,0
NA,NA,NA,CH,Hlow,NA,HP,1,NA,4,135,2030,1700,2030,254.7770376,1024.723634,4.022040776,304.5335565,0,16.12716209,0.063299119,1733.651539,14,NA,NA,Cpeak,NA,NA,NA,NA,517.4042666,19.34982176,11.48823529,66.38408824,276.7058824,66.38408824,276.7058824,16.12716209,24.63829840952381,0.9214200838095239,0.5470588233333333,3.161147059047619,13.17647059047619,3.161147059047619,13.17647059047619,254.7770376,0
NA,NA,NA,CH,Hlow,NA,HP,2,NA,4,135,2030,1701,2030,372.9441095,1501.632333,4.026427271,301.7675563,0,23.87217197,0.064010052,1520.826684,28,NA,NA,Cpeak,NA,NA,NA,NA,517.4042666,19.34982176,11.48823529,66.38408824,276.7058824,66.38408824,276.7058824,23.87217197,24.63829840952381,0.9214200838095239,0.5470588233333333,3.161147059047619,13.17647059047619,3.161147059047619,13.17647059047619,372.9441095,0
NA,NA,NA,CH,Hlow,NA,HP,3,NA,4,180,2030,1702,2030,510.0543316,2049.629599,4.018453471,374.3616638,0,33.43727277,0.065556296,565.5673315,21,NA,NA,Cpeak,NA,NA,NA,NA,597.3918213,24.40418128,16.67647059,82.37682353,276.7058824,82.37682353,276.7058824,33.43727277,28.447229585714283,1.1621038704761903,0.7941176471428572,3.922705882380952,13.17647059047619,3.922705882380952,13.17647059047619,510.0543316,0
NA,NA,NA,CH,Hlow,NA,HP,4,NA,4,300,2030,1703,2030,687.0344041,2767.476773,4.028148745,612.1363804,0,43.86753173,0.06385056,0,0,NA,NA,Cpeak,NA,NA,NA,NA,810.6919673,37.88247335,30.26470588,125.0241176,276.7058824,125.0241176,276.7058824,43.86753173,38.6043793952381,1.8039273023809523,1.4411764704761905,5.953529409523809,13.17647059047619,5.953529409523809,13.17647059047619,687.0344041,0
NA,NA,NA,CH,Hlow,NA,HP,5,NA,4,300,2030,1704,2030,805.0316891,3245.621211,4.031668883,610.8535869,0,50.84111979,0.063154184,0,0,NA,NA,Cpeak,NA,NA,NA,NA,810.6919673,37.88247335,30.26470588,125.0241176,276.7058824,125.0241176,276.7058824,50.84111979,38.6043793952381,1.8039273023809523,1.4411764704761905,5.953529409523809,13.17647059047619,5.953529409523809,13.17647059047619,805.0316891,0
NA,NA,NA,CH,Hlow,NA,HPo,1,NA,4,162,2030,1705,2030,265.3112195,1066.530692,4.01992307,345.6355844,0,16.80832814,0.06335325,1127.318874,11,NA,NA,Cpeak,NA,NA,NA,NA,565.3967994,22.38243748,14.57647059,75.97972941,276.7058824,75.97972941,276.7058824,16.80832814,26.923657114285714,1.0658303561904763,0.6941176471428572,3.618082352857143,13.17647059047619,3.618082352857143,13.17647059047619,265.3112195,0
NA,NA,NA,CH,Hlow,NA,HPo,2,NA,4,162,2030,1706,2030,383.6944387,1543.857807,4.0236648,342.5684304,0,24.58867824,0.06408401,295.6572318,9,NA,NA,Cpeak,NA,NA,NA,NA,565.3967994,22.38243748,14.57647059,75.97972941,276.7058824,75.97972941,276.7058824,24.58867824,26.923657114285714,1.0658303561904763,0.6941176471428572,3.618082352857143,13.17647059047619,3.618082352857143,13.17647059047619,383.6944387,0
NA,NA,NA,CH,Hlow,NA,HPo,3,NA,4,216,2030,1707,2030,527.4171542,2118.392491,4.016540747,442.5853949,0,34.63414761,0.065667465,101.8843367,8,NA,NA,Cpeak,NA,NA,NA,NA,661.3818651,28.4476689,20.75294118,95.17101176,276.7058824,95.17101176,276.7058824,34.63414761,31.49437452857143,1.3546509,0.9882352942857143,4.531952940952381,13.17647059047619,4.531952940952381,13.17647059047619,527.4171542,0
NA,NA,NA,CH,Hlow,NA,HPo,4,NA,4,360,2030,1708,2030,718.0810026,2890.443384,4.02523305,735.1029915,0,46.04866135,0.064127391,0,0,NA,NA,Cpeak,NA,NA,NA,NA,917.3420403,44.62161938,37.05882353,146.3477647,276.7058824,146.3477647,276.7058824,46.04866135,43.6829543,2.124839018095238,1.7647058823809523,6.9689411761904765,13.17647059047619,6.9689411761904765,13.17647059047619,718.0810026,0
NA,NA,NA,CH,Hlow,NA,HPo,5,NA,4,360,2030,1709,2030,836.2434477,3368.336409,4.027937579,733.5687849,0,52.9338268,0.063299541,0,0,NA,NA,Cpeak,NA,NA,NA,NA,917.3420403,44.62161938,37.05882353,146.3477647,276.7058824,146.3477647,276.7058824,52.9338268,43.6829543,2.124839018095238,1.7647058823809523,6.9689411761904765,13.17647059047619,6.9689411761904765,13.17647059047619,836.2434477,0
NA,NA,NA,NA,Hhigh,NA,R,1,3,NA,135,2030,1110,2030,1009.75,1009.724097,NA,288.6193761,0,44.16440927,0.043737964,947.0495179,10,NA,NA,Cpeak,NA,NA,NA,NA,190.9509894,3.783646588,4.027399057,22.43667136,0,22.43667136,0,44.16440927,9.092904257142857,0.18017364704761904,0.19178090747619048,1.0684129219047618,0,1.0684129219047618,0,1009.75,0
NA,NA,NA,NA,Hhigh,NA,R,2,3,NA,135,2030,1111,2030,1486.2,1486.180303,NA,284.8182247,0,66.67245125,0.044861022,233.13317,6,NA,NA,Cpeak,NA,NA,NA,NA,190.9509894,3.783646588,4.027399057,22.43667136,0,22.43667136,0,66.67245125,9.092904257142857,0.18017364704761904,0.19178090747619048,1.0684129219047618,0,1.0684129219047618,0,1486.2,0
NA,NA,NA,NA,Hhigh,NA,R,3,3,NA,180,2030,1112,2030,2028.45,2028.537235,NA,352.6522468,0,93.64022921,0.04616344,34.89603569,5,NA,NA,Cpeak,NA,NA,NA,NA,234.8663891,4.540375906,4.953630649,27.59671475,0,27.59671475,0,93.64022921,11.184113766666666,0.21620837647619048,0.23588717376190477,1.3141292738095238,0,1.3141292738095238,0,2028.45,0
NA,NA,NA,NA,Hhigh,NA,R,4,3,NA,300,2030,1113,2030,2731.15,2731.243267,NA,575.9028746,0,124.6330419,0.045633906,0,0,NA,NA,Cpeak,NA,NA,NA,NA,407.8978581,6.558320753,8.603084246,47.92784903,0,47.92784903,0,124.6330419,19.42370752857143,0.31230098823809527,0.4096706783809524,2.282278525238095,0,2.282278525238095,0,2731.15,0
NA,NA,NA,NA,Hhigh,NA,R,5,3,NA,300,2030,1114,2030,3208.55,3208.778275,NA,574.0106515,0,149.2743766,0.046523937,0,0,NA,NA,Cpeak,NA,NA,NA,NA,407.8978581,6.558320753,8.603084246,47.92784903,0,47.92784903,0,149.2743766,19.42370752857143,0.31230098823809527,0.4096706783809524,2.282278525238095,0,2.282278525238095,0,3208.55,0
