house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,R_cap,HP_cap,Tank_Volume (L),kgCO2_oper_life,P_annual_kWh_life,kgCO2_manuf_life,kgCO2_dist_life,kgCO2_inst_life,kgCO2_eol_life,kgCO2_other_life,kgCO2_total_life
Mass,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,4,NA,6,1000,2097.552236706748,35634.00168331389,3864.853886,129.3555268,116.870198,756.4090149,2299.609556,9264.650418406747
Mass,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,5,NA,6,1000,2258.9365311191996,38586.813503376005,3864.853886,129.3555268,116.870198,756.4090149,2299.609556,9426.034712819199
Mass,Nom,Ideal,AK,Hhigh,HYD200,HYD200,3,NA,11.2,200,1555.7824242772926,25924.143804794327,3442.810036,123.7682596,120.17012209999999,576.5686085,2430.948056,8250.047506477293
Mass,Nom,Ideal,AK,Hhigh,HYD200,HYD200,4,NA,11.2,200,1659.0648008374264,28326.48935909748,3442.810036,123.7682596,120.17012209999999,576.5686085,2430.948056,8353.329883037426
Mass,Nom,Ideal,AK,Hhigh,HYD200,HYD200,5,NA,11.2,200,1789.1580049114932,30858.17920425125,3442.810036,123.7682596,120.17012209999999,576.5686085,2430.948056,8483.423087111494
Mass,Nom,Ideal,AK,Hhigh,HYD500,HYD500,3,NA,8.5,500,1942.992981099991,32480.795390947867,3660.036507,126.688588,124.2474328,662.6706299,2365.278806,8881.91494479999
Mass,Nom,Ideal,AK,Hhigh,HYD500,HYD500,4,NA,8.5,500,2077.0741273217845,35454.141351813196,3660.036507,126.688588,124.2474328,662.6706299,2365.278806,9015.996091021783
Mass,Nom,Ideal,AK,Hhigh,HYD500,HYD500,5,NA,8.5,500,2237.7356915808286,38560.80886910348,3660.036507,126.688588,124.2474328,662.6706299,2365.278806,9176.657655280827
Mass,Nom,Ideal,AK,Hhigh,R,NA,NA,11,NA,NA,3412.591287480837,51487.944556249735,945.7181005,46.4079252,4.69746198,54.923036620000005,0,4464.337811780837
Mass,Nom,Ideal,AK,Hhigh,Rb,NA,NA,4,NA,NA,1229.3973364913181,18646.432836746353,330.4861629,16.47057912,1.6054691209999998,19.48448453,0,1597.4440321623179
Mass,Nom,Ideal,AK,Hhigh,Rl,NA,NA,7,NA,NA,2183.1939509895183,32841.511719503374,615.2319376,29.93734608,3.091992859,35.4385521,0,2866.8937796285186
Mass,Nom,Ideal,AK,Hlow,HP,NA,NA,NA,11,NA,1400.4080448091718,13080.438658650453,1534.508245,36.84429465,92.15653846000001,284.4334613,1321.899557,4670.250141219171
Mass,Nom,Ideal,AK,Hlow,HPl,NA,NA,NA,7,NA,842.4456428298474,8059.431615396971,959.725892,20.86281041,68.56242082,173.1334613,673.3701455,2738.1003728598475
Mass,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,3,NA,6,1000,2963.7313267040918,32820.09689783262,3864.853886,129.3555268,116.870198,756.4090149,2299.609556,10130.829508404091
Mass,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,4,NA,6,1000,3121.908388972248,35634.00168331389,3864.853886,129.3555268,116.870198,756.4090149,2299.609556,10289.006570672247
Mass,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,5,NA,6,1000,3316.9914629962745,38586.813503376005,3864.853886,129.3555268,116.870198,756.4090149,2299.609556,10484.089644696274
Mass,Nom,Ideal,AK,Hlow,HYD200,HYD200,3,NA,11.2,200,2395.6798793975317,25924.143804794327,3442.810036,123.7682596,120.17012209999999,576.5686085,2430.948056,9089.944961597532
Mass,Nom,Ideal,AK,Hlow,HYD200,HYD200,4,NA,11.2,200,2517.928782492137,28326.48935909748,3442.810036,123.7682596,120.17012209999999,576.5686085,2430.948056,9212.193864692137
Mass,Nom,Ideal,AK,Hlow,HYD200,HYD200,5,NA,11.2,200,2680.293271706599,30858.17920425125,3442.810036,123.7682596,120.17012209999999,576.5686085,2430.948056,9374.5583539066
Mass,Nom,Ideal,AK,Hlow,HYD500,HYD500,3,NA,8.5,500,2950.803834740384,32480.795390947867,3660.036507,126.688588,124.2474328,662.6706299,2365.278806,9889.725798440384
