hour_of_year,Base_2024,Environmental_2025,Environmental_2030,Environmental_2035,Environmental_2040,Environmental_2045,Reference_2025,Reference_2030,Reference_2035,Reference_2040,Reference_2045
5256,0,0,0,0,0,0,0,0,0,0,0
5257,0,0,0,0,0,0,0,0,0,0,0
5258,0,0,0,0,0,0,0,0,0,0,0
5259,0,0,0,0,0,0,0,0,0,0,0
5260,0,0,0,0,0,0,0,0,0,0,0
5261,0,0,0,0,0,0,0,0,0,0,0
5262,0,0,0,0,0,0,0,0,0,0,0
5263,0,0,0,0,0,0,0,0,0,0,0
5264,0,0,0,0,0,0,0,0,0,0,0
5265,0,13782.1632,157926.9127,275774.9832,437330.0096,515497.8102,23412.00232,112200.6118,171336.6271,252564.3555,326945.6583
5266,0,27112.17404,330786.8325,688667.3877,1026902.699,1305354.793,47288.41609,240877.1237,360358.0224,659304.7928,806401.2422
5267,0,40758.22689,391557.7716,924515.0024,1385852.035,1821867.513,60973.79506,278679.8429,423390.0551,909154.9717,1094724.963
5268,0,39171.82018,373348.2884,911080.7542,1361444.449,1819993.867,56685.77093,262300.2027,399807.0828,905043.3212,1079330.857
5269,0,27488.39595,305187.8763,769181.1383,1162680.7,1545088.349,44224.1631,226257.0101,329522.2047,786136.0236,937368.4791
5270,0,22753.34705,282350.3357,725823.1317,1080034.613,1433207.163,39060.07637,208954.933,306271.0725,755737.5876,891003.1727
5271,0,20383.79836,249402.5683,689652.9021,1016579.241,1361114.368,36768.57401,192735.1581,273702.9465,718442.8447,857116.329
5272,0,16396.17156,226404.8249,639567.492,949794.8446,1283221.69,31147.80996,180446.5622,248490.5136,673770.7908,800872.594
5273,0,10671.00891,131277.2921,410450.6528,625292.3858,843470.2818,19285.02418,102113.5551,144724.4826,420597.9579,512201.8804
5274,0,1495.604359,10313.71004,40038.7058,54903.66286,80144.44085,1997.593223,7477.299957,10987.76199,39346.55045,45745.45453
5275,0,0,0,0,0,0,0,0,0,0,0
5276,0,0,0,0,0,0,0,0,0,0,0
5277,0,0,0,0,0,0,0,0,0,0,0
5278,0,0,0,0,0,0,0,0,0,0,0
5279,0,0,0,0,0,0,0,0,0,0,0
5280,0,0,0,0,0,0,0,0,0,0,0
5281,0,0,0,0,0,0,0,0,0,0,0
5282,0,0,0,0,0,0,0,0,0,0,0
5283,0,0,0,0,0,0,0,0,0,0,0
5284,0,0,0,0,0,0,0,0,0,0,0
5285,0,0,0,0,0,0,0,0,0,0,0
5286,0,0,0,0,0,0,0,0,0,0,0
5287,0,0,0,0,0,0,0,0,0,0,0
5288,0,0,0,0,0,0,0,0,0,0,0
5289,0,23220.69176,227728.0972,330231.0323,490292.9549,635736.0789,33070.63489,174139.8427,240107.2886,326821.4,372655.0353
5290,0,52609.14816,452295.7837,888647.9516,1228574.522,1742450.417,77336.02743,357396.802,484431.2536,889861.9093,993855.9057
5291,0,51851.94527,435481.4675,971167.8622,1413104.263,1971605.966,74270.24196,336134.486,467891.98,969374.0253,1122983.561
5292,0,46858.3273,380209.3185,904072.7974,1311270.672,1815017.118,67238.77047,294220.9346,407104.5338,906529.0369,1061426.376
5293,0,42556.67971,357822.3484,826589.8472,1172987.413,1626363.916,60636.18512,268928.9427,383765.7977,830472.9167,959948.0891
5294,0,37783.05847,329352.7146,771678.9749,1102677.322,1527539.176,54924.01063,247578.0279,352477.7755,776555.8608,910210.4242
5295,0,36299.95366,312595.3724,763296.0773,1054215.445,1479865.44,52930.24057,227836.882,333392.3072,757410.1221,872894.3884
5296,0,29917.13885,277586.8632,679863.5378,967813.9016,1331122.473,44156.00386,201237.3021,296843.3161,672257.9234,785451.1457
5297,0,19200.0318,172467.8695,444971.7991,613420.0029,850156.9956,27184.5729,123557.1533,183130.1466,437473.8562,503004.1739
5298,0,1122.526119,13053.4569,45479.38415,60883.10864,89727.47484,1485.527687,9079.079274,13378.84163,44799.24253,51672.38866
5299,0,0,0,0,0,0,0,0,0,0,0
5300,0,0,0,0,0,0,0,0,0,0,0
5301,0,0,0,0,0,0,0,0,0,0,0
5302,0,0,0,0,0,0,0,0,0,0,0
5303,0,0,0,0,0,0,0,0,0,0,0
5304,0,0,0,0,0,0,0,0,0,0,0
5305,0,0,0,0,0,0,0,0,0,0,0
5306,0,0,0,0,0,0,0,0,0,0,0
5307,0,0,0,0,0,0,0,0,0,0,0
5308,0,0,0,0,0,0,0,0,0,0,0
5309,0,0,0,0,0,0,0,0,0,0,0
5310,0,0,0,0,0,0,0,0,0,0,0
5311,0,0,0,0,0,0,0,0,0,0,0
5312,0,0,0,0,0,0,0,0,0,0,0
5313,0,25693.20036,239679.5218,378745.6291,558930.5935,679180.0836,37409.22756,157862.5876,255388.2637,379563.4952,423728.1189
5314,0,45690.45235,430364.7265,890391.9879,1230484.006,1565091.504,62292.76375,275593.322,454211.2326,921022.2265,998226.404
5315,0,45886.84018,445539.2441,984166.6619,1442528.744,1828654.535,61726.82781,296459.6925,470159.6595,1028336.378,1140280.311
5316,0,40034.00199,390182.277,919521.9508,1341732.967,1722378.238,48903.85799,256148.6951,407138.9801,950412.241,1058321.945
5317,0,36069.48186,359991.8087,834016.6878,1209223.345,1555259.59,45263.2435,232332.8274,373654.8011,863319.2185,960416.8582
5318,0,29569.92872,330206.1653,781531.6936,1128755.257,1463500.576,39901.55446,227215.198,345833.4005,812145.6443,902417.8683
5319,0,23956.50056,315375.1984,783271.6662,1131723.898,1506329.308,32525.12755,216909.7611,328475.7429,816597.2892,910786.0921
5320,0,27976.32666,316979.4944,756464.1082,1108312.92,1458502.894,34288.60037,219239.3232,329502.0124,780667.2973,875402.1146
5321,0,16750.25892,181476.4345,494872.6222,728412.2513,990162.241,18631.01039,126553.1568,187274.845,514077.9608,578560.3586
5322,0,1675.461224,17643.89946,57253.88093,75803.40841,109649.8694,1800.022775,12694.69343,17914.76241,57783.43098,62066.39295
5323,0,0,0,0,0,0,0,0,0,0,0
5324,0,0,0,0,0,0,0,0,0,0,0
5325,0,0,0,0,0,0,0,0,0,0,0
5326,0,0,0,0,0,0,0,0,0,0,0
5327,0,0,0,0,0,0,0,0,0,0,0
5328,0,0,0,0,0,0,0,0,0,0,0
5329,0,0,0,0,0,0,0,0,0,0,0
5330,0,0,0,0,0,0,0,0,0,0,0
5331,0,0,0,0,0,0,0,0,0,0,0
5332,0,0,0,0,0,0,0,0,0,0,0
5333,0,0,0,0,0,0,0,0,0,0,0
5334,0,0,0,0,0,0,0,0,0,0,0
5335,0,0,0,0,0,0,0,0,0,0,0
5336,0,0,0,0,0,0,0,0,0,0,0
5337,0,17902.53623,205140.6853,301112.4375,448768.2809,611775.0781,29942.99861,183109.7501,219141.8166,342262.606,384670.2075
5338,0,40288.51075,418104.6789,739411.8933,1061892.725,1442822.201,60741.16677,345989.4788,443209.745,828761.5828,920790.7236
5339,0,45527.35211,411689.2971,857731.5734,1249788.564,1691349.258,65516.86171,319529.4481,431904.3126,947529.4986,1082615.828
5340,0,39379.7779,343199.4093,828113.8131,1205605.887,1674231.712,55471.7125,269535.8176,359743.9881,908148.63,1041542.214
5341,0,36653.54918,304539.8198,733679.6735,1087302.465,1532708.42,45384.81498,235665.6521,314402.2045,806945.7959,939179.3629
5342,0,31530.23942,241461.378,645694.8404,967950.3949,1378248.695,38198.30976,182632.2133,249935.7053,717158.4494,837799.8978
