hour_of_year,Base_2024,Environmental_2025,Environmental_2030,Environmental_2035,Environmental_2040,Environmental_2045,Reference_2025,Reference_2030,Reference_2035,Reference_2040,Reference_2045
7137,0,8164.963423,348680.946,1431539.785,1946485.853,2284497.883,8164.963423,239828.0792,361041.0215,1055306.541,1472403.394
7138,0,6147.573069,426801.6505,1718536.59,2301107.423,2683086.548,6147.573069,286763.6601,440266.8434,1272680.387,1753709.586
7139,0,6311.522558,633881.0621,1946758.592,2526611.312,2935315.823,6311.522558,426521.9902,650714.4299,1493445.699,2010089.378
7140,0,3348.30912,959496.6132,2268392.19,2841755.251,3295433.855,3348.30912,648059.7429,979818.2262,1816138.144,2378163.07
7141,0,1740.129028,860588.6036,2056964.326,2600195.44,3024190.3,1740.129028,585845.6292,878009.1978,1642292.484,2162939.765
7142,0,1304.638337,536776.3361,1298586.544,1656420.937,1908404.444,1304.638337,381110.3175,546978.3138,1028516.702,1396500.531
7143,0,1570.498955,826435.1081,1247343.874,1485121.605,1692655.941,1570.498955,607332.4249,838718.6933,1094542.4,1419375.431
7144,0,4019.467143,1109354.744,1637945.347,1941563.041,2189120.145,4019.467143,839736.8953,1125439.444,1468257.646,1824583.843
7145,0,10481.80091,1225630.268,1569400.318,1848330.288,2106387.467,10481.80091,938768.0595,1245165.439,1465675.949,1787758.558
7146,0,13706.96955,1338453.988,1923817.968,2314193.753,2641078.799,13706.96955,1031104.263,1361220.655,1758735.412,2103440.71
7147,0,8047.190225,1395180.226,2339101.353,2888913.701,3322069.884,8047.190225,1060079.147,1417506.93,2052469.133,2504852.755
7148,0,5028.88236,1382165.724,2071069.375,2523690.815,2882757.271,5028.88236,1068139.231,1401179.446,1868253.928,2266819.995
7149,0,12347.19642,1257542.746,1911302.672,2323032.532,2684444.956,12347.19642,941777.5436,1280352.087,1703349.594,2103889.772
7150,0,18615.56925,1185298.685,1816175.777,2211617.313,2568521.543,18615.56925,879244.7444,1210759.691,1608975.206,2008445.666
7151,0,29710.7847,1247145.201,1914987.948,2325952.788,2693938.642,29710.7847,929880.6398,1278761.67,1700051.555,2109242.614
7152,0,37186.43295,1312529.534,2530825.173,3174614.026,3685847.017,37186.43295,970589.5438,1350654.639,2141733.705,2675457.002
7153,0,34988.67381,1395155.87,2244518.195,2747172.589,3148488.9,34988.67381,1068195.846,1430253.974,1988536.569,2427435.386
7154,0,36354.11592,1350369.136,2176064.098,2643503.282,3022515.345,36354.11592,1024587.484,1386074.125,1921582.861,2360924.536
7155,0,15848.02017,1195167.234,1716730.245,2005165.825,2246413.037,15848.02017,907937.9269,1217952.465,1558548.704,1898722.964
7156,0,14956.03886,626934.8204,1050875.87,1294694.226,1446552.887,14956.03886,499423.8664,641431.9112,912554.8341,1175551.952
7157,0,8475.683333,1093551.075,1573979.068,1844857.282,2048175.335,8475.683333,845712.9511,1110623.038,1431213.632,1744465.42
7158,0,6836.323386,936066.5623,1148207.562,1273274.737,1430953.596,6836.323386,689789.5025,951668.3837,1086552.3,1290557.978
7159,0,22192.42578,722010.3028,841267.9224,930928.8568,1038723.955,22192.42578,545813.3521,741658.2779,806427.0717,973435.7871
7160,0,18539.43849,673863.7435,829314.8517,931243.7325,1042959.833,18539.43849,504035.3992,691515.1415,773522.9646,970514.1443
7161,0,20394.84239,432827.2633,730071.4893,877293.0056,998660.7998,20394.84239,321571.7531,449084.7184,632487.1951,797359.4285
7162,0,19529.93317,517430.4651,649114.7937,734093.0324,810977.1106,19529.93317,397904.5094,533103.4083,605720.5126,756769.6288
7163,0,3733.630688,691510.0843,828000.0684,942542.6899,1027159.937,3733.630688,542280.3359,700617.0343,777369.2665,998629.9717
7164,0,1751.151525,580876.6382,738764.3567,879457.2198,959194.8093,1751.151525,473827.3782,587009.4873,683118.1728,892544.7045
7165,0,3084.199211,861085.6191,1040769.063,1171549.343,1289207.946,3084.199211,658350.1515,872549.1386,975928.9479,1232980.014
7166,0,879.2922703,625798.9735,840377.5795,1007220.583,1078333.954,879.2922703,527532.2821,631151.9238,776524.5702,986982.2592
7167,0,1519.538327,535455.5332,771723.0917,962807.7217,1025467.185,1519.538327,477604.4497,539213.33,705652.2596,900298.7871
7168,0,4895.894307,357238.6734,621360.1633,785994.9811,854102.2252,4895.894307,305403.0295,362666.2711,525963.3294,736521.8441
7169,0,5581.04188,314662.6134,593417.4395,766088.4696,845119.4825,5581.04188,267953.8894,320261.7262,491291.1193,699654.1038
7170,0,12037.19283,610283.8412,753975.8076,880321.5104,969737.0198,12037.19283,483860.1343,622481.0214,699011.9815,916372.0706
7171,0,12416.90977,534605.6059,725904.7744,859274.4323,945903.3745,12416.90977,423456.1119,546432.1003,653536.1595,871670.4051
7172,0,6226.033141,355624.1742,615191.855,768661.0543,858937.7518,6226.033141,283765.2999,362743.6843,521283.2952,711909.8215
7173,0,15127.68896,556190.9451,742951.2817,864072.4036,942971.089,15127.68896,442963.5517,569446.6129,683683.128,862466.6971
7174,0,41442.82062,463852.6005,582730.9997,646311.6029,706438.7879,41442.82062,364563.8214,489467.3588,557020.8614,648732.8159
7175,0,46698.22093,487511.1467,810814.1052,981440.3831,1072912.603,46698.22093,406157.4919,515376.0869,717702.8973,890968.5911
7176,0,19339.31969,407540.0439,915772.6429,1189566.463,1302343.383,19339.31969,368296.023,420182.8574,767045.6424,970038.221
7177,0,10601.6776,352384.5296,729025.8625,948430.4388,1025906.938,10601.6776,328260.2551,359571.1679,623376.5262,781655.6777
7178,0,6275.915078,422414.6996,887853.9169,1163311.865,1257620.341,6275.915078,393525.426,427847.2879,747168.1387,977352.2626
7179,0,8448.12418,466680.7955,870051.8244,1133734.105,1209187.423,8448.12418,445105.9679,472590.9975,757921.8835,965493.7058
7180,0,7887.5053,356853.4249,659048.655,868599.9673,934217.5561,7887.5053,339406.9293,362113.535,569017.664,750380.9926
7181,0,8544.528779,276788.8399,476070.4637,630814.8075,675333.6808,8544.528779,265552.9529,281858.7513,412361.8388,567464.2827
7182,0,16544.55439,306160.4803,483312.3941,639180.4632,682668.5036,16544.55439,297307.8425,315007.5207,432350.4049,575540.3057
7183,0,22141.35296,324376.6918,501053.2464,642829.5631,673999.3952,22141.35296,312899.8736,336134.9989,454795.6686,585860.5733
7184,0,20955.18646,349605.9484,574488.3803,753200.1204,813389.3359,20955.18646,334632.9648,361062.2946,518833.4145,644736.0018
7185,0,11217.1741,410834.5289,695273.8122,906819.4458,985423.5789,11217.1741,386170.4178,418025.1522,630163.3,748541.0147
7186,0,15059.03574,511504.874,1032587.847,1338475.745,1495203.261,15059.03574,445478.689,523308.2105,890755.9725,1073343.195
7187,0,41851.89497,593854.1675,1250952.092,1591555.841,1764129.973,41851.89497,510748.3615,620218.8972,1068851.652,1291983.84
7188,0,44267.31014,675078.7247,1035786.165,1232414.425,1344820.141,44267.31014,561014.7464,703307.4861,954707.097,1092701.362
7189,0,36187.82441,589435.9655,913502.7933,1109736.4,1213116.739,36187.82441,504061.7552,612145.4199,846464.0043,955416.8087
7190,0,63798.06643,659770.3521,991850.7444,1193272.929,1310140.774,63798.06643,563330.5402,696791.0875,932324.6962,1025973.16
7191,0,48237.7722,679160.4193,1110184.899,1377990.621,1563579.924,48237.7722,560544.5157,709810.3403,1014414.804,1135655.551
7192,0,59413.41649,565486.9673,1131093.846,1435911.863,1621152.695,59413.41649,478821.9053,600594.1125,989927.6115,1132192.354
7193,0,44800.78392,483698.1882,1041605.807,1307179.437,1459107.777,44800.78392,403967.3104,511220.9629,895560.7502,1034847.796
7194,0,31866.15783,471020.113,882487.3593,1090315.462,1207427.147,31866.15783,395080.7979,491478.9204,782671.8168,887801.1302
7195,0,70642.16521,392662.7465,1021546.627,1294966.718,1482055.15,70642.16521,305639.2116,433787.8896,838162.0534,1007798.726
7196,0,72885.89968,380905.2926,878495.8145,1087879.957,1227853.835,72885.89968,302086.0898,422365.1681,736492.5182,881154.9159
7197,0,80857.90872,405279.0219,634863.2735,747463.0813,798589.6282,80857.90872,358662.8964,448264.6164,593966.1423,657181.4798
7198,0,68107.96375,217546.679,422634.8169,505245.0141,567863.4423,68107.96375,176544.3549,254025.5802,368232.5375,433199.4724
7199,0,76889.42209,361793.9758,640587.3897,756766.3094,841432.2657,76889.42209,293313.918,404119.0544,572430.1023,653403.6416
7200,0,27293.37198,181791.7534,536341.1974,691166.2032,788781.3899,27293.37198,142944.3711,198233.2598,430570.9275,526759.0751
7201,0,19580.77419,136947.6158,451232.3763,585727.2523,673822.5566,19580.77419,102428.4899,149249.53,353827.0056,442585.0341
7202,0,30860.30917,232023.5489,847305.6132,1110030.456,1274896.108,30860.30917,176621.7876,251789.5867,660469.1043,813897.0415
7203,0,24562.68254,280572.3581,1356544.449,1808365.843,2107078.033,24562.68254,186839.1874,300430.8756,1015307.147,1287269.535
7204,0,27764.95912,428052.174,1741501.218,2309654.695,2672872.745,27764.95912,309586.9001,451289.96,1332453.261,1667817.539
7205,0,22844.00113,511978.1095,1869120.558,2465889.311,2840372.382,22844.00113,380523.1375,533449.1054,1447658.435,1810759.966
7206,0,33590.19862,472521.4576,1804605.021,2390389.348,2778585.315,33590.19862,338788.0367,499457.9116,1388527.452,1738149.965
7207,0,33718.83471,508728.2043,1762337.553,2329738.135,2740235.215,33718.83471,348733.9786,536814.3038,1362789.74,1720060.063
7208,0,28964.21119,542508.4643,1859353.546,2494940.024,2963754.445,28964.21119,373207.0501,568836.9791,1436477.379,1826108.602
7209,0,29729.00919,434170.7195,1733765.625,2348937.099,2810576.478,29729.00919,282223.8758,460070.8021,1316867.441,1669915.744
7210,0,45456.52452,688019.4669,2056115.278,2705860.055,3162528.434,45456.52452,511254.3055,722954.6787,1643642.577,1996565.213
7211,0,43057.65279,1051858.564,2397901.872,3053040.32,3591342.731,43057.65279,748276.4552,1091638.998,1986658.92,2398822.487
7212,0,37112.39121,1051655.652,2382023.37,3034904.978,3569077.079,37112.39121,748622.1167,1088389.663,1972182.536,2394915.178
7213,0,50250.89731,900643.8798,2194092.247,2830545.618,3334420.279,50250.89731,646598.0061,941490.4258,1795227.6,2193407.16
7214,0,42502.51954,1023458.473,2356136.964,3023173.566,3540233.084,42502.51954,746601.423,1061569.904,1942840.083,2388915.343
7215,0,42550.75878,963810.1396,2163537.85,2734384.674,3240612.785,42550.75878,653813.8985,1003348.111,1774720.539,2205850.691
7216,0,29346.44344,807258.7512,1818350.308,2289474.135,2687782.079,29346.44344,560804.1474,836570.2205,1500934.688,1834496.062
7217,0,14406.36529,604772.2953,1122178.91,1394663.261,1672251.401,14406.36529,410702.3654,622743.4589,957318.8167,1158369.036
7218,0,19758.75283,481335.8994,729741.3978,889310.3808,1081402.942,19758.75283,332102.1042,499044.8329,650984.2179,778399.6087
7219,0,21516.07843,147154.3512,224015.7899,269609.3906,322724.1483,21516.07843,107403.5147,160001.9772,202437.8074,237247.0433
7220,0,13649.60039,79903.60931,145311.9599,181426.1917,213025.1342,13649.60039,60925.08221,87794.71648,125259.4765,155115.2
7221,0,20534.87704,155436.4272,267226.7794,378697.5508,468854.2004,20534.87704,128374.7445,167222.8115,230611.5294,303651.4881
7222,0,8067.989468,317379.7654,446352.4349,591424.3942,721674.0134,8067.989468,246900.589,325029.1144,403630.8568,512235.8425
7223,0,9153.953117,260561.4791,369810.9721,474984.1066,530297.5133,9153.953117,232162.8452,266597.9812,349637.1447,403516.786
7224,0,14394.90736,189292.9672,274162.0626,375145.9577,435456.3458,14394.90736,175311.6807,197222.1706,261636.9088,293393.9168
7225,0,20929.70439,173802.0143,249018.7199,310626.9193,346137.0645,20929.70439,154873.4126,185245.4842,239417.1132,259014.7034
7226,0,25214.95161,276782.3749,379868.6287,468385.342,511449.3449,25214.95161,249755.3524,290741.8612,371327.5486,395298.6049
7227,0,21949.87023,350139.5473,465352.4629,556397.7199,595527.4339,21949.87023,309284.7066,363126.3322,454479.3163,493868.2143
7228,0,25146.26594,475047.9009,618260.301,726910.4195,774600.8095,25146.26594,414419.6522,490584.7457,609188.4698,648639.6297
7229,0,8427.44695,418804.1958,537745.3912,636196.9073,684834.6099,8427.44695,358036.9777,425988.209,524939.3529,578420.8894
7230,0,9017.520702,245246.1062,326810.6369,414993.0978,470493.4371,9017.520702,212138.683,251398.0945,314270.242,355764.7108
7231,0,13649.60039,238567.4686,331089.9052,411090.7964,445561.268,13649.60039,215728.8668,246544.4979,319366.8055,353160.6386
7232,0,3546.150285,166672.7465,245466.7907,320936.5665,352235.3788,3546.150285,154466.4754,169096.1153,229012.4614,273486.1094
7233,0,1825.148679,150329.5149,211834.08,266405.1008,291326.273,1825.148679,132734.2093,152142.1314,198576.8365,236226.094
7234,0,1977.950249,195164.5524,254070.5446,310761.7522,343952.5436,1977.950249,161929.2603,197796.0229,235649.4143,301473.4769
7235,0,2273.715251,349159.4605,436664.0337,534783.4441,600632.7814,2273.715251,284699.9925,353441.568,406829.8366,526106.506
7236,0,1785.514556,523191.4585,583021.625,657693.9488,753390.506,1785.514556,390861.8865,530448.4108,564036.7985,682375.9941
7237,0,1644.077738,665042.5576,757695.4972,863019.1323,969069.0048,1644.077738,509540.7046,673341.0292,724745.4914,904285.6647
7238,0,5523.71127,680028.9129,810696.5978,964875.8676,1083529.659,5523.71127,543692.0155,689365.2375,770347.008,963983.9181
7239,0,9676.420425,641447.803,796707.6817,955077.3166,1078223.972,9676.420425,515983.5409,652422.9046,760615.883,905654.7445
7240,0,7181.568961,841396.834,1068253.491,1260075.728,1452004.701,7181.568961,641188.606,854950.9254,1010436.125,1185193.116
7241,0,2637.130509,1161913.906,1470762.41,1733319.912,1977029.37,2637.130509,900013.9391,1176230.497,1401620.746,1617918.463
7242,0,3951.2296,1087274.109,1455884.598,1759850.538,1994111.466,3951.2296,866935.5863,1100358.559,1367099.699,1604843.298
7243,0,3682.394667,1311302.844,2017086.221,2453541.209,2785408.644,3682.394667,1016830.333,1328769.752,1810734.301,2192932.654
7244,0,3363.729231,1266238.68,1696196.752,2025423.767,2276603.383,3363.729231,1001944.984,1281252.654,1582887.982,1891074.515
7245,0,2681.101172,1086506.095,1545632.284,1896152.32,2153672.178,2681.101172,867869.5046,1099124.86,1423449.817,1700504.367
7246,0,1783.199184,1125032.232,1500553.647,1798958.601,2007514.963,1783.199184,905241.518,1136973.565,1404982.08,1678929.106
7247,0,5371.792621,1035242.144,1352026.052,1629650.399,1812965.657,5371.792621,846822.8042,1047297.58,1276504.747,1522193.063
7248,0,6133.297862,1283635.118,1565046.42,1851137.988,2074482.221,6133.297862,1026919.431,1299193.981,1501015.279,1782939.295
7249,0,4616.041622,1199435.938,1473065.884,1751763.507,1955695.056,4616.041622,968831.2317,1212967.545,1410872.171,1680913.876
7250,0,2228.842637,1138795.325,1397220.949,1678780.123,1881420.924,2228.842637,925613.454,1150263.982,1339099.16,1598294.797
7251,0,5617.853297,1335378.088,1606009.604,1891892.436,2127852.525,5617.853297,1060163.007,1351540.704,1543965.708,1834628.059
7252,0,9972.979086,1351682.839,1655156.3,1954939.746,2197602.755,9972.979086,1075062.216,1370169.178,1584522.088,1881250.577
7253,0,11602.73114,1370403.031,1691805.974,1998417.368,2248517.021,11602.73114,1087368.624,1390063.772,1615392.911,1918765.576
7254,0,19136.06884,1344726.59,1720024.917,2040654.146,2293384.123,19136.06884,1069015.18,1367959.542,1626542.228,1937795.391
7255,0,23342.76131,1374103.88,1734827.693,2052752.649,2314363.25,23342.76131,1087364.381,1399931.199,1645248.822,1959161.918
7256,0,16007.96347,1358922.613,1716947.618,2035121.896,2296348.634,16007.96347,1074204.179,1380990.581,1627138.311,1939415.941
7257,0,16270.62014,1364775.644,1723122.326,2039433.548,2300527.823,16270.62014,1078082.56,1387071.42,1634353.744,1942942.791
7258,0,16715.68952,1339055.984,1614392.037,1883518.577,2110604.996,16715.68952,1058960.589,1361026.353,1550627.535,1841322.683
7259,0,10747.86397,1305555.189,1518558.829,1770529.894,1994852.974,10747.86397,1029005.066,1324221.05,1470518.275,1751883.256
7260,0,12858.10814,1322702.52,1543784.102,1795142.702,2012071.104,12858.10814,1047618.144,1342350.84,1497363.668,1772885.44
7261,0,9310.479968,1252971.033,1461943.29,1660377.363,1837253.583,9310.479968,979471.8966,1270812.771,1410122.027,1690570.994
7262,0,5707.691877,1180976.081,1390038.559,1586391.672,1781868.444,5707.691877,904672.8871,1197247.658,1326684.94,1618675.88
7263,0,5380.019409,1205323.673,1482302.43,1729634.314,1969666.572,5380.019409,920305.9894,1222046.625,1397181.032,1707395.769
7264,0,11250.08178,1362010.714,1727194.252,2047655.945,2311089.24,11250.08178,1074178.539,1381878.228,1633951.618,1950467.534
7265,0,8565.167806,1355909.196,1733923.351,2053500.637,2318195.967,8565.167806,1066783.839,1374548.372,1639578.023,1943149.4
7266,0,14898.80953,1346126.376,1672327.813,1969920.751,2223340.844,14898.80953,1061460.156,1367565.379,1597180.389,1878947.111
7267,0,13052.58709,1328054.44,1655715.115,1949509.602,2207118.718,13052.58709,1042265.533,1348657.328,1581833.927,1848135.34
7268,0,16007.96347,1270635.901,1497615.004,1736850.295,1966415.951,16007.96347,996396.7948,1291906.299,1462859.465,1664881.51
7269,0,29018.79582,1054477.505,1270915.975,1473011.587,1660090.864,29018.79582,835634.7998,1079626.64,1244543.526,1382732.376
7270,0,38543.1369,1048451.685,1255596.336,1438419.116,1616309.462,38543.1369,828988.9939,1078376.553,1236620.546,1352896.117
7271,0,27982.7759,1198565.236,1420835.385,1606157.25,1809796.594,27982.7759,925860.5577,1225822.834,1393872.974,1541403.967
7272,0,31097.86209,1130717.957,1334660.032,1500974.573,1684317.351,31097.86209,875140.1425,1158676.992,1311245.552,1450327.871
7273,0,30860.30917,976328.6578,1194577.566,1363119.522,1512863.557,30860.30917,776336.7314,1001527.089,1169972.583,1282942.005
7274,0,28073.56294,1132582.04,1317058.396,1479482.434,1644279.46,28073.56294,889184.1131,1158342.345,1303442.354,1435592.031
7275,0,37186.43295,1039652.697,1169032.151,1289082.623,1460579.297,37186.43295,785288.9483,1070483.434,1152100.167,1305083.122
7276,0,45019.23888,1053858.265,1205293.717,1379150.271,1583464.792,45019.23888,814994.557,1087851.008,1191262.497,1330875.331
7277,0,24820.09181,979170.5602,1136083.518,1325732.79,1520993.887,24820.09181,768927.2966,1001697.91,1123384.686,1244169.999
7278,0,20522.1452,444379.7804,545319.9046,692574.4768,833088.0121,20522.1452,356801.0273,458910.4434,532599.8841,592051.5608
7279,0,15539.41846,447623.8238,538642.5705,666776.065,792838.2171,15539.41846,356147.0348,459834.5768,530088.0783,580787.8476
7280,0,15230.65174,412958.9004,483206.1144,579956.4534,690036.7202,15230.65174,318245.7462,425164.0655,475130.3054,527515.7758
7281,0,9872.04247,240915.3528,279626.867,335450.0593,406782.391,9872.04247,180282.8297,248799.4843,273033.1737,308566.9724
7282,0,5861.499547,363905.2058,437770.2535,540519.7461,636621.7091,5861.499547,290963.7855,370373.6759,430678.7892,473283.7614
7283,0,10906.9265,424718.4624,533021.2613,661750.7474,757318.3587,10906.9265,356069.7436,433512.2832,523727.5943,569949.7867
7284,0,23022.99372,368474.0831,488604.9559,654174.7895,774389.3308,23022.99372,324275.2078,382163.1227,479209.9674,512635.1959
7285,0,16167.85734,373489.2968,519301.3874,708461.0861,815820.5212,16167.85734,350555.1539,382722.7322,510671.4884,535418.2201
7286,0,24528.36774,404897.367,555698.3489,723693.3777,811201.9228,24528.36774,373918.1708,418699.6986,544607.0064,580847.3815
7287,0,41466.87145,534182.8158,730812.4332,925715.3499,1036572.817,41466.87145,478517.1793,557700.6452,712164.9206,765563.257
7288,0,58666.08826,958622.6844,1183255.298,1402539.162,1581188.442,58666.08826,784421.8179,996420.9359,1157157.31,1287613.796
7289,0,95476.04905,1306758.595,1599617.531,1822293.058,2039983.386,95476.04905,1035078.493,1367761.545,1558165.599,1743239.874
7290,0,99436.85239,1318843.893,1658358.511,1929753.478,2175753.349,99436.85239,1051427.226,1381719.673,1596150.135,1824308.681
7291,0,98925.92953,1306950.73,1625635.108,1899133.301,2126156.886,98925.92953,1057061.643,1368616.063,1567016.047,1813297.493
7292,0,99319.78179,1232960.968,1457574.805,1672194.585,1887913.854,99319.78179,977123.9872,1294951.611,1420989.503,1640339.843
7293,0,94431.57002,1440052.09,1787726.73,2057364.517,2274791.425,94431.57002,1157416.408,1501079.943,1715986.515,2011261.194
7294,0,97949.57694,1431826.908,1798569.081,2090140.643,2329561.172,97949.57694,1149174.419,1494677.39,1718455.083,2023803.8
7295,0,96947.58471,1268583.96,1651652.861,1940860.605,2184575.411,96947.58471,1011220.14,1329872.108,1557545.746,1853806.083
7296,0,98359.05959,1197956.803,1526659.613,1736334.722,1931876.405,98359.05959,946477.8191,1259588.475,1463963.997,1667541.613
7297,0,99318.4244,1106807.349,1377325.642,1530180.726,1708387.878,99318.4244,852245.2079,1169021.685,1323031.251,1511630.639
7298,0,96884.01704,1314777.133,1620534.29,1792415.216,1967740.202,96884.01704,1030432.605,1377164.963,1571688.254,1764674.307
7299,0,70941.71858,1222775.776,1429279.004,1545142.617,1693000.558,70941.71858,943555.651,1271762.123,1404890.946,1566770.696
7300,0,66470.3565,1052177.903,1169054.877,1228775.728,1378346.33,66470.3565,775082.2776,1098767.961,1152965.931,1302814.929
7301,0,45748.32658,1227009.629,1410678.924,1536306.967,1680342.613,45748.32658,949583.5068,1263236.059,1384189.417,1579243.249
7302,0,44558.20307,1278524.919,1498336.235,1647550.799,1795260.003,44558.20307,1001818.546,1314162.938,1469795.762,1658322.162
7303,0,68636.226,1321465.83,1571225.689,1730994.673,1882217.12,68636.226,1041901.446,1369316.691,1534483.271,1742384.735
7304,0,72143.50184,1249671.598,1508773.695,1659514.816,1818937.311,72143.50184,968915.4749,1299447.588,1456642.638,1683900.48
7305,0,56778.79608,1167102.112,1359378.267,1468400.166,1613631.908,56778.79608,889077.5367,1208968.547,1322907.457,1523050.642
7306,0,37538.28576,1143833.436,1291341.113,1389139.562,1528068.438,37538.28576,866553.8185,1175943.048,1262148.511,1468847.926
7307,0,27510.9682,1125774.949,1316561.086,1447595.713,1602546.523,27510.9682,848933.3765,1152986.593,1255789.352,1534100.436
7308,0,31006.48144,1250222.844,1486637.623,1649905.293,1805081.466,31006.48144,969431.9269,1279369.403,1429631.366,1696234.544
7309,0,34160.13587,1319666.534,1575740.154,1774829.556,1924966.646,34160.13587,1051993.525,1349681.433,1520081.712,1803141.157
7310,0,30020.69724,1327829.741,1581195.172,1774340.487,1918297.164,30020.69724,1057762.585,1355882.1,1526662.133,1809065.236
7311,0,15116.24738,1322966.71,1553671.56,1738580.525,1871847.77,15116.24738,1054746.89,1343415.81,1505744.211,1783807.804
7312,0,23150.87953,1274821.565,1495659.164,1680497.809,1823109.87,23150.87953,1013269.59,1298971.446,1447744.622,1721970.422
7313,0,14921.70202,1199290.339,1431652.836,1616631.117,1765303.283,14921.70202,944453.4205,1219104.995,1373739.797,1648362.068
7314,0,17616.06455,590734.0914,783368.8408,931762.2005,1005996.094,17616.06455,491319.2206,604490.4395,723053.6406,927532.3842
7315,0,9215.249947,292944.4226,419184.3464,512058.184,552896.8989,9215.249947,249621.7015,299783.5945,379100.1818,494365.4012
7316,0,1688.639947,147114.9072,264011.8384,339238.987,374580.6008,1688.639947,126300.4738,149184.0313,225304.5702,301787.1208
7317,0,1255.152773,223747.151,357656.0504,449764.6712,478454.4846,1255.152773,199739.7182,225717.1196,315127.9839,419165.9572
7318,0,790.5292096,462047.9075,679908.1224,835996.6399,888306.69,790.5292096,406153.4519,465381.6886,620965.3145,776616.5912
7319,0,1042.448072,504445.1749,766744.95,937760.5625,995538.8156,1042.448072,447474.3373,508045.8175,712880.5851,819867.4255
7320,0,1219.101435,304823.1827,469112.1638,572884.8193,622199.8555,1219.101435,255738.4806,308062.0715,422070.4417,524651.5676
7321,0,1387.671734,342328.7136,595101.4295,746842.954,816880.2109,1387.671734,293590.8155,345842.3416,524650.2951,644613.1269
7322,0,1782.323524,368383.4499,654976.2964,834071.3334,903633.2947,1782.323524,333541.088,371445.9984,587426.3356,684863.2525
7323,0,1772.73112,241763.7944,454300.839,580502.8785,649356.4095,1772.73112,201204.1675,245053.9098,388603.1623,495551.5246
7324,0,1789.497438,151442.0605,421333.6476,561699.1556,662893.8083,1789.497438,108831.81,155121.9724,330383.7576,436918.1868
7325,0,2097.747593,127648.2904,417125.037,560438.3975,656629.2854,2097.747593,92832.27714,131164.9718,320565.4141,425847.4643
7326,0,4498.523237,78587.51612,350052.1053,468722.1606,548154.437,4498.523237,50736.92613,82952.71469,257391.0441,351314.303
7327,0,1468.906715,117702.4047,204582.173,253418.0392,281025.5324,1468.906715,93205.341,119802.0381,171923.5758,239537.4928
7328,0,1350.626257,85849.68843,175608.2866,222995.1058,250462.5601,1350.626257,67464.24432,87622.91862,143136.8985,198859.9488
7329,0,1312.018581,77242.87468,111090.5952,131287.2121,146050.9433,1312.018581,60015.0548,78790.0178,100157.8982,126036.1278
7330,0,786.6625795,144775.0002,189688.4866,217175.439,238815.2447,786.6625795,113413.9236,146740.5664,179531.6371,207112.8352
7331,0,782.7953355,252834.2334,315279.4667,352056.4594,390068.5505,782.7953355,191533.9719,256262.8509,300201.5624,348420.2769
7332,0,1639.586219,373911.3013,492453.7632,559752.7528,620207.0062,1639.586219,285429.6987,379184.6548,461368.8617,542286.2197
7333,0,1724.245505,337814.7233,500222.3618,577865.0707,657024.8555,1724.245505,244442.9251,343552.9589,450973.7713,538233.0116
7334,0,1462.723707,736253.8062,862858.1078,946375.3537,1045248.35,1462.723707,556229.4589,745749.0325,834502.6253,969204.18
7335,0,1168.546877,992442.8397,1162588.55,1286045.248,1413900.36,1168.546877,762378.7954,1004188.801,1129271.323,1303399.433
7336,0,692.7068104,965739.4775,1138264.285,1261741.999,1411064.352,692.7068104,726330.9528,977770.9142,1100844.768,1268670.021
7337,0,1327.418385,1020691.321,1221755.317,1355030.001,1518218.767,1327.418385,760044.9299,1034147.984,1167753.907,1375931.074
7338,0,2175.673284,1087509.564,1387759.935,1588879.766,1737332.023,2175.673284,859856.6026,1099888.714,1318871.468,1542080.018
7339,0,9507.275093,1181489.034,1552914.513,1790961.306,1952820.34,9507.275093,940188.5993,1198322.282,1459293.296,1735221.49
7340,0,26243.09199,1299469.705,1786343.092,2078998.505,2289946.52,26243.09199,1025645.694,1326533.102,1656352.434,1979151.809
7341,0,31335.53457,1225331.131,1849638.862,2187718.966,2429418.169,31335.53457,960514.349,1254960.804,1676271.077,2004844.431
7342,0,31061.30771,1279974.305,2011632.117,2374055.807,2672135.337,31061.30771,969454.651,1312075.266,1805899.659,2133202.161
7343,0,11078.75733,1096889.989,1597527.155,1913855.07,2231609.944,11078.75733,806629.4418,1117517.741,1451291.179,1720478.501
7344,0,15356.46735,911140.8744,1453772.85,1754518.857,2071164.125,15356.46735,644747.4427,933023.3788,1289642.314,1528074.486
7345,0,47406.08941,768850.8867,953803.691,1061926.467,1238071.232,47406.08941,552245.18,803328.4933,907385.6841,1037809.63
7346,0,50398.59632,880184.4151,991969.8682,1081137.207,1270365.736,50398.59632,629717.6628,917561.7661,969208.5692,1099375.489
7347,0,65372.27713,961101.7265,1044003.263,1086243.509,1233134.059,65372.27713,697412.5903,1006465.11,1035919.52,1162162.086
7348,0,51211.93602,864171.579,930303.9236,956229.3646,1083822.465,51211.93602,619878.612,901525.2508,922456.8345,1039751.603
7349,0,59734.22968,680675.0386,748569.0975,778725.5632,884339.7612,59734.22968,494633.7309,719506.2995,739521.498,834349.6837
7350,0,82596.73858,666765.9852,745458.4867,784761.8058,891517.3508,82596.73858,494143.4482,716377.552,736074.9559,829234.4128
7351,0,73863.57935,521272.6259,597605.8696,643274.7465,727471.5675,73863.57935,395270.2008,564278.5471,584043.3728,675061.7468
