hour_of_year,Reference_2025,Environmental_2025,Reference_2030,Environmental_2030,Reference_2035,Environmental_2035,Reference_2040,Environmental_2040,Reference_2045,Environmental_2045
3555,9737.198133635718,9737.198133635718,68318.40440974158,88189.63383878545,25829.01182720655,65429.49648768825,37059.01272788545,39695.88811118477,45759.4374856311,27567.52785219932
3556,8887.63236897091,8887.63236897091,68318.2107263367,90822.2055721417,28124.704543230793,48858.70526190736,27246.842006470426,28480.11894887415,35855.74407134457,23344.440971280274
3557,3419.8846751121764,3419.8846751121764,87262.95834352667,107667.16123518895,23282.82522680254,89686.7252733909,52809.27298025768,56467.28884431106,71036.70141775727,31405.593356764628
3558,4779.172903269679,4779.172903269679,89667.90040756816,122051.02573853657,36938.610432416936,228691.9021623747,143591.30744698038,111843.0244665643,107015.67271961887,71457.37035229728
3559,3005.8159055963133,3005.8159055963133,124098.72154480167,160174.54760788387,40140.550709372525,317421.32297160616,198687.60014305374,156175.33310223412,162080.45115100028,87253.02054070847
3560,3864.578004174603,3864.578004174603,196036.76153069857,252035.41822332286,61415.06462734794,320640.7855940301,197406.3794230857,164085.90108795406,193085.40430204046,93277.71214471551
3561,3882.67247088217,3882.67247088217,194624.2130062551,256100.18516323852,67244.00304579726,342629.3404715734,213401.862628538,169437.2116827636,189400.22268398845,102180.53179710204
3562,6218.904152853619,6218.904152853619,212790.59537670796,259980.25118648092,53270.587175289926,306486.46072128153,184448.4883776614,167541.64224567992,213012.22911653668,81679.61049015773
3563,5947.447467357664,5947.447467357664,280105.77673987765,342455.49647780985,68718.607847642,215409.43405519272,127338.75915474637,132361.14536067442,193612.22829676606,63694.215949330384
3564,8047.1902251003685,8047.1902251003685,300767.125829961,378914.9079549956,86303.65859746156,203119.0797761727,121921.84214093894,119930.06335173808,174585.87959062576,68794.25269573374
3565,1469.5922952364483,1469.5922952364483,204826.62066998618,241925.55966387547,39754.446988230775,110242.89649579511,60516.94748597861,81774.46598488824,143008.62246005863,29139.194634328815
3566,600.3312089210718,600.3312089210718,155847.577274139,187995.24735512157,34140.35535004573,95087.04597092082,53681.48109435353,65284.13869723703,109285.10984587323,27745.166166027368
3567,20.96137046130539,20.96137046130539,185538.18115930495,217003.72349734293,33186.123315050296,126673.73972593072,73289.24909162035,87540.7428371134,137783.48815007336,31683.525096343907
3568,737.3103654279628,737.3103654279628,216897.40676685807,289880.9871345152,77290.05686330555,185079.3543726737,113712.28317218948,96633.63486041772,132205.72425515964,70913.86979453701
3569,1329.6074141420988,1329.6074141420988,211919.7150862097,256431.80809466928,47612.05872127139,162632.56946587842,93203.54808532498,104429.42319174406,164280.78980313128,46468.475129627346
3570,1585.1921617113126,1585.1921617113126,233835.1546368181,291303.77904518164,61315.16756547555,159608.81388373463,91316.78863649696,101158.28359178618,163356.94530608878,52753.698768180846
3571,1885.1428290330728,1885.1428290330728,107016.79955001205,131769.2846883325,27071.824521772007,93772.7998055819,55107.95546396992,56236.668533158154,81708.7486367723,27962.36143621101
3572,3726.321874941422,3726.321874941422,130484.05721761074,164929.03002227627,38143.055912082935,93949.43794688035,54255.27672888968,55864.4977842139,86576.2287369505,31679.58001586072
3573,2891.595828670459,2891.595828670459,163991.41322451198,228170.9856100027,68850.59217581931,67873.52372711679,39890.27574224682,34605.98413353071,63284.581926619474,43093.88538514188
3574,2142.88624465331,2142.88624465331,43103.98989183342,59857.52957818747,18692.61255212385,27450.87211097481,16881.33601067751,15188.22084374976,17345.149636326114,15922.345559011987
3575,10621.633458193706,10621.633458193706,49156.58298472336,70816.73923100498,28102.05561196864,39729.44889527953,22138.359158579933,22286.62815387053,19236.05217015604,25777.905640226963
3576,12889.04870304643,12889.04870304643,66494.27552276531,95913.82756611313,37413.86048691629,57818.4592384884,33078.377610401316,40220.91414296241,27551.7401612007,44736.233699856406
3577,27166.487863966428,27166.487863966428,124293.67157056463,176575.11546545723,68602.0421255727,101953.66571841235,55894.69624978042,44832.598948303494,54544.12556703253,48493.42218698902
3578,19275.796013474577,19275.796013474577,142576.8219518898,198043.47083609627,68294.70107730453,209253.5095070839,125696.65340683227,98639.48983359124,107631.77746216021,74554.18964156618
3579,37204.94514806691,37204.94514806691,127049.59817088288,181104.20947174824,76058.84823159194,310185.78777526127,187970.28757507916,135266.7615693652,122877.91406123739,96245.16089137108
3580,28527.76323325722,28527.76323325722,158981.63445579202,229165.05746395024,88335.56844494886,204137.0224130565,122677.73287799912,86646.81419553205,88457.38390894025,79366.80955810379
3581,29856.600428463913,29856.600428463913,196600.14043914358,262828.8957664997,84657.52132230514,156992.59478813224,85807.03649727693,80282.8557927805,114337.65109645734,62375.44722935106
3582,36465.00876636651,36465.00876636651,213041.48155837232,267427.70658672234,75388.89225321394,122392.046210028,57648.72426509329,77471.2268656155,130681.29647690717,45574.13994650162
3583,51137.92645519587,51137.92645519587,253804.91477181876,354223.04470826517,131149.76621172493,169161.5926676747,88128.41047716876,73599.463281933,111378.00848261401,79393.22329281963
3584,46503.179086513446,46503.179086513446,176043.62705603617,248941.7842378578,100350.10600903875,281805.14831749885,169059.91147928982,122375.08278550321,110262.00542309106,99300.65477584327
3585,16361.94770245517,16361.94770245517,106811.56355631242,155231.546663714,59512.13160990051,217971.61738144024,137085.9872216507,96409.20740127173,81388.07255247483,76305.1868687546
3586,14062.517531307885,14062.517531307885,70716.36875198003,110117.6900153263,49200.29574978884,310531.8935118808,198295.73655998168,149480.54755984707,102080.42032493545,111418.64025602929
3587,18856.717221035517,18856.717221035517,57232.16690164717,115935.56674601558,72649.38623381362,578334.9167085667,372082.432645286,295693.37042598653,167289.8901371968,233046.8099436671
3588,43275.105849871296,43275.105849871296,57805.58844463783,120019.93996259329,88635.12200181249,621606.2998712332,392715.92148374394,299229.1819160188,173850.36133570032,233588.6280924461
3589,36520.464736976755,36520.464736976755,44635.85564596638,65424.13498316151,40624.095740496785,222544.3517018049,131788.38476920177,121609.898678876,77945.19718155725,90336.96370812124
3590,13569.272966445013,13569.272966445013,80731.64701166033,100219.96671997779,27704.48085649161,199898.84283725265,123868.40750738689,113535.04838751521,93402.61408315354,69546.92833117234
3591,5495.014735804555,5495.014735804555,104359.12062644988,150342.84876166662,51871.204143212235,335096.0300171303,217107.12351073194,165793.00605494552,121736.00369048095,118407.78740156894
3592,5338.868478971345,5338.868478971345,180704.24634178547,268750.6946702069,96662.4141760427,607805.9366350655,393437.3987523303,280088.9967429894,222050.53717126272,199541.53339562274
3593,4135.491395862869,4135.491395862869,246736.05328526418,359954.1497208152,123035.54144372843,823632.4016630633,530779.4826138841,379725.0417296393,319667.0657709136,259445.2506961829
3594,4937.499804819031,4937.499804819031,336511.088669313,502401.6007955595,178542.52473862632,782241.1360522199,506407.37008005776,375682.11725308147,298040.9932178167,303609.52364551346
3595,1731.930266732217,1731.930266732217,196843.8250211772,299411.01692410244,110939.69418262348,903706.5086356695,584957.4288142126,408548.12603033404,327128.9756911997,274874.23103322904
3596,2492.5461293530657,2492.5461293530657,195533.8334278708,284933.57415739435,97484.06498861156,903700.452512696,580298.3317385939,437979.95008250856,352747.1668767625,287502.7519498689
3597,2645.132412934957,2645.132412934957,224440.64832304505,280412.95961643534,61365.582222909674,537898.57169976,345859.7171877555,289316.73313268635,251686.39378140564,168281.5611225383
3598,2216.5848283303,2216.5848283303,166721.14381519816,226821.28216281824,65053.45521394185,358328.8902761896,232603.7372958142,181513.77483032207,150349.82056395072,124824.34323858675
3599,4186.33562616799,4186.33562616799,206928.81155401815,259469.81234459014,57626.37645825954,212982.4396707324,133312.22667612575,130645.63253184673,140303.36216293156,80125.4554405462
3600,4456.471667859473,4456.471667859473,234969.66179560893,295607.79813245777,67009.73088916863,486228.5840927288,311030.4271391812,265580.8138503229,238033.6456560127,157740.4768368092
3601,14257.392483988984,14257.392483988984,347484.8308134274,411121.20326938236,75422.46069442431,666219.8225192735,437273.39529111504,374459.45112098934,294773.9475541777,203793.52158730343
3602,10807.562981976338,10807.562981976338,366631.37129590876,454941.305153802,99404.63660906002,599374.789007351,386502.3241915057,374882.78203181573,297854.4348061153,240166.72915587568
3603,10301.530785274788,10301.530785274788,412950.9337528921,522720.3795536433,122459.28892266324,885928.7105831708,581450.629781497,512534.3169607974,366225.7163843843,333544.5392868181
3604,13879.039183491857,13879.039183491857,451699.9894332071,574073.5112031458,137723.44363942504,986126.1668075001,650205.8560630601,551935.3176956733,388731.950947631,356997.27046530857
3605,12184.478421660788,12184.478421660788,590936.6929794659,740182.4850214418,164874.8215908562,963768.4014955387,645116.0291534667,556323.8227704613,388866.8046719966,358560.2497709279
3606,11928.627357742515,11928.627357742515,458826.7181248322,594842.5589456524,150215.94392829202,687402.9341117059,442826.5740782834,420093.0741854479,337196.5971753604,295433.63150551287
3607,3788.333959299768,3788.333959299768,620886.9585363213,787918.062756937,178043.53521535944,512804.7833369539,340213.3223008047,356461.3870404688,297010.4548456606,257906.00190748388
3608,11012.728480213429,11012.728480213429,510675.68117390166,608864.7792957063,109756.98182777646,613365.2075541314,419650.4024553936,403167.50842351344,263367.9285205435,245281.40298568725
3609,3553.5458173268303,3553.5458173268303,306669.2440831646,350173.35340408655,48470.137949845914,480263.9737504374,339677.3178103517,330537.89204511006,151789.0460613517,203837.35019981948
3610,3064.632648394418,3064.632648394418,357608.796304879,411152.1683280004,58907.551424010104,548960.7742221167,390041.97257970285,338795.7096186479,168428.85779877295,193882.38706842705
3611,1936.781163409499,1936.781163409499,295329.9065333971,353717.45968189597,63657.80288186362,603995.9205500323,405636.5909862917,359647.01483648573,237799.96909616736,216869.8440188039
3612,4523.733787071167,4523.733787071167,317803.50208039634,383721.4597151906,73040.60969854247,676963.3716344057,456424.72802037024,406407.5549124259,249995.04721249078,253947.7325768391
3613,6836.323385640972,6836.323385640972,491414.0371661233,573369.5638132986,89733.49948680603,290361.19638304116,224289.56484664258,254701.92648661937,105890.8294633979,160554.0633886437
3614,10140.83223208322,10140.83223208322,559091.6193199519,648008.9218305304,98562.22816080088,275071.14921107976,208521.50467519357,254470.87342912768,143743.14241640456,146482.5198763609
3615,7371.0376526030905,7371.0376526030905,422659.5544650203,518146.0389828062,103837.65154982974,132266.81579677272,95680.21183776646,139547.50359106358,114911.89264653539,100382.26441871146
3616,19835.046223765312,19835.046223765312,220529.95625577547,276419.7483749107,68548.595489218,76802.02942675755,50465.53009119314,79003.95442094655,53110.267871804244,67410.65848093222
3617,22792.87057812846,22792.87057812846,314430.49078513245,352171.0188106684,50997.07003510396,128143.9916916872,107240.03445833479,128128.81151861687,26889.485722684047,67811.75788797645
3618,13844.629800519137,13844.629800519137,222985.58285184958,259203.87654100452,44909.129168565334,80618.01917451834,65162.87791314408,93290.01808732224,29248.47708770585,61876.24160586656
3619,16293.453544819322,16293.453544819322,127187.42340477489,136393.47316403533,17841.004641659318,70311.69925388627,53016.612762313845,77386.51775835622,20290.962808763037,43529.85157616335
3620,18044.82558491843,18044.82558491843,204735.19102039628,236397.54680497266,42236.515594683086,79761.16196031806,61450.02848436775,116488.47869989819,30458.39201901133,87205.57404221705
3621,20878.74364013003,20878.74364013003,151161.50697433064,179717.73571604746,40408.623695517344,64808.15912226756,45423.43816630267,83144.53659673584,24982.265064999745,66502.67567367651
3622,45116.37017760242,45116.37017760242,253115.29929821103,281558.94702320965,52465.922115807065,140155.46452841445,97756.24049117259,167226.60690452543,46375.89542974142,113038.50440115502
3623,52885.202612752124,52885.202612752124,453900.7848851879,500109.81706666516,75037.11601081547,239039.71658887377,173043.0616272044,241116.2444301519,100307.78846754879,130041.4411290237
3624,64421.441374420705,64421.441374420705,581672.826602606,692845.9156122108,148942.69662825228,262337.80137121107,183349.5446201196,243433.1644283533,122166.05410540337,165803.41395865014
3625,60001.81478627885,60001.81478627885,702353.5715004078,874037.9090621982,210295.40774296748,310125.68165040645,217573.73013269232,251481.5998529947,143752.63979167174,198180.1565572197
3626,78952.36560476325,78952.36560476325,937782.1322588758,1214366.7150110973,329759.82668752887,349420.26740575506,231241.40901794878,257348.84148957315,207864.38231253755,244918.9092547035
