house_type,insulation,schedule,Loc_code,Hydro_resource,SH_DW_code,Occ_code,kgCO2_SH_life,kgCO2_WH_life,P_annual_kWh_life,kgCO2_op_life,Embodied_SH,Embodied_WH,Embodied,kgCO2_total_life,x_num
Mass,Nom,Ideal,CH,Hlow,HPl_Rb R,2,9874.35432024,2116.82834238,126612.379245,11991.18266262,1272.2602536,250,1522.2602536,13513.44291622,7
Mass,Nom,Ideal,CH,Hlow,HPl_Rb R,3,9874.35432024,2949.0576277,138540.77924499998,12823.41194794,1272.2602536,320,1592.2602536,14415.67220154,7
Mass,Nom,Ideal,CH,Hlow,HPl_Rb R,4,9874.35432024,3858.5893132,154000.179245,13732.94363344,1272.2602536,500,1772.2602536,15505.20388704,7
Mass,Nom,Ideal,CH,Hlow,HPl_Rb R,5,9874.35432024,4529.6598573,164504.079245,14404.014177539999,1272.2602536,500,1772.2602536,16176.274431139998,7
Mass,Nom,Ideal,CH,Hlow,HPl_Rb Ro,1,9874.35432024,1480.45213785,116998.379245,11354.80645809,1272.2602536,300,1572.2602536,12927.06671169,8
Mass,Nom,Ideal,CH,Hlow,HPl_Rb Ro,2,9874.35432024,2170.57626608,127465.97924500001,12044.930586319999,1272.2602536,300,1572.2602536,13617.190839919998,8
Mass,Nom,Ideal,CH,Hlow,HPl_Rb Ro,3,9874.35432024,3040.0721144999998,139957.579245,12914.42643474,1272.2602536,400,1672.2602536,14586.68668834,8
Mass,Nom,Ideal,CH,Hlow,HPl_Rb Ro,4,9874.35432024,4028.5461609,156552.179245,13902.900481140001,1272.2602536,520,1792.2602536,15695.16073474,8
Mass,Nom,Ideal,CH,Hlow,HPl_Rb Ro,5,9874.35432024,4696.6579119,167045.079245,14571.012232140001,1272.2602536,520,1792.2602536,16363.27248574,8
Mass,Nom,Ideal,CH,Hlow,HYD1000 HYD1000,3,NA,NA,73992.369418,7392.0810214,NA,NA,4111.4,11503.481021399999,9
Mass,Nom,Ideal,CH,Hlow,HYD1000 HYD1000,4,NA,NA,77003.21002,7595.7630662,NA,NA,4111.4,11707.163066199999,9
Mass,Nom,Ideal,CH,Hlow,HYD1000 HYD1000,5,NA,NA,80115.884794,7814.4557159,NA,NA,4111.4,11925.8557159,9
Mass,Nom,Ideal,CH,Hlow,HYD200 HYD200,3,NA,NA,67955.8539,6716.4025123,NA,NA,3066.4,9782.8025123,10
Mass,Nom,Ideal,CH,Hlow,HYD200 HYD200,4,NA,NA,71017.482382,6901.8705187,NA,NA,3066.4,9968.2705187,10
Mass,Nom,Ideal,CH,Hlow,HYD200 HYD200,5,NA,NA,74217.39358,7115.4073749,NA,NA,3066.4,10181.8073749,10
Mass,Nom,Ideal,CH,Hlow,HYD500 HYD500,3,NA,NA,70087.112414,6917.0149207,NA,NA,3516.4,10433.414920700001,11
Mass,Nom,Ideal,CH,Hlow,HYD500 HYD500,4,NA,NA,73146.31258,7106.6519125,NA,NA,3516.4,10623.051912500001,11
Mass,Nom,Ideal,CH,Hlow,HYD500 HYD500,5,NA,NA,76346.366514,7322.6138838,NA,NA,3516.4,10839.0138838,11
Mass,Nom,Ideal,CH,Hlow,R HP,1,15103.3465487,399.85912614,154530.5945964,15503.205674840001,856,400,1256,16759.20567484,12
Mass,Nom,Ideal,CH,Hlow,R HP,2,15103.3465487,577.49271098,157129.6505614,15680.839259679999,856,400,1256,16936.839259679997,12
Mass,Nom,Ideal,CH,Hlow,R HP,3,15103.3465487,801.78192078,160203.7237108,15905.12846948,856,500,1356,17261.128469479998,12
Mass,Nom,Ideal,CH,Hlow,R HP,4,15103.3465487,1061.53047939,164304.4512692,16164.87702809,856,650,1506,17670.87702809,12
Mass,Nom,Ideal,CH,Hlow,R HP,5,15103.3465487,1230.44518788,166898.9204498,16333.79173658,856,650,1506,17839.791736580002,12
Mass,Nom,Ideal,CH,Hlow,R HPo,1,15103.3465487,418.96788871,154798.5609676,15522.314437410001,856,450,1306,16828.31443741,13
Mass,Nom,Ideal,CH,Hlow,R HPo,2,15103.3465487,596.28104933,157392.3586906,15699.62759803,856,450,1306,17005.627598029998,13
Mass,Nom,Ideal,CH,Hlow,R HPo,3,15103.3465487,833.75215589,160643.8644976,15937.09870459,856,525,1381,17318.09870459,13
Mass,Nom,Ideal,CH,Hlow,R HPo,4,15103.3465487,1120.02548023,165096.1773142,16223.37202893,856,700,1556,17779.37202893,13
Mass,Nom,Ideal,CH,Hlow,R HPo,5,15103.3465487,1287.20534511,167687.4211782,16390.55189381,856,700,1556,17946.55189381,13
Mass,Nom,Ideal,CH,Hlow,R R,1,15103.3465487,1424.3001382,170865.803724,16527.6466869,856,250,1106,17633.6466869,14
Mass,Nom,Ideal,CH,Hlow,R R,2,15103.3465487,2116.82834238,181348.80372399997,17220.17489108,856,250,1106,18326.17489108,14
Mass,Nom,Ideal,CH,Hlow,R R,3,15103.3465487,2949.0576277,193277.203724,18052.4041764,856,320,1176,19228.4041764,14
Mass,Nom,Ideal,CH,Hlow,R R,4,15103.3465487,3858.5893132,208736.603724,18961.9358619,856,500,1356,20317.9358619,14
Mass,Nom,Ideal,CH,Hlow,R R,5,15103.3465487,4529.6598573,219240.50372399998,19633.006406,856,500,1356,20989.006406,14
Mass,Nom,Ideal,CH,Hlow,R Ro,1,15103.3465487,1480.45213785,171734.803724,16583.79868655,856,300,1156,17739.79868655,15
Mass,Nom,Ideal,CH,Hlow,R Ro,2,15103.3465487,2170.57626608,182202.403724,17273.92281478,856,300,1156,18429.92281478,15
Mass,Nom,Ideal,CH,Hlow,R Ro,3,15103.3465487,3040.0721144999998,194694.00372399998,18143.418663200002,856,400,1256,19399.418663200002,15
Mass,Nom,Ideal,CH,Hlow,R Ro,4,15103.3465487,4028.5461609,211288.603724,19131.8927096,856,520,1376,20507.8927096,15
Mass,Nom,Ideal,CH,Hlow,R Ro,5,15103.3465487,4696.6579119,221781.50372399998,19800.0044606,856,520,1376,21176.0044606,15
Mass,Nom,Real,AK,Hhigh,HP HP,1,938.119721,283.68309575,17243.33985,1221.80281675,1077.513796,400,1477.513796,2699.31661275,1
Mass,Nom,Real,AK,Hhigh,HP HP,2,938.119721,414.71101768,19703.208012400002,1352.83073868,1077.513796,400,1477.513796,2830.34453468,1
Mass,Nom,Real,AK,Hhigh,HP HP,3,938.119721,580.67151856,22562.054339,1518.7912395600001,1077.513796,500,1577.513796,3096.30503556,1
Mass,Nom,Real,AK,Hhigh,HP HP,4,938.119721,774.18877493,26309.249714000005,1712.3084959300002,1077.513796,650,1727.513796,3439.82229193,1
Mass,Nom,Real,AK,Hhigh,HP HP,5,938.119721,918.04520597,28785.023242799998,1856.1649269700001,1077.513796,650,1727.513796,3583.6787229700003,1
Mass,Nom,Real,AK,Hhigh,HP HPo,1,938.119721,296.83513925,17473.1777088,1234.95486025,1077.513796,450,1527.513796,2762.46865625,2
Mass,Nom,Real,AK,Hhigh,HP HPo,2,938.119721,427.31784297999997,19928.7442112,1365.43756398,1077.513796,450,1527.513796,2892.9513599800002,2
Mass,Nom,Real,AK,Hhigh,HP HPo,3,938.119721,602.25784292,22938.4905574,1540.37756392,1077.513796,525,1602.513796,3142.89135992,2
Mass,Nom,Real,AK,Hhigh,HP HPo,4,938.119721,813.36842187,26989.0124702,1751.48814287,1077.513796,700,1777.513796,3529.0019388700002,2
Mass,Nom,Real,AK,Hhigh,HP HPo,5,938.119721,956.65799203,29461.522849,1894.7777130299999,1077.513796,700,1777.513796,3672.29150903,2
Mass,Nom,Real,AK,Hhigh,HP R,1,938.119721,1142.27165596,34046.448526199994,2080.39137696,1077.513796,250,1327.513796,3407.9051729599996,3
Mass,Nom,Real,AK,Hhigh,HP R,2,938.119721,1692.05136659,44529.448526199994,2630.17108759,1077.513796,250,1327.513796,3957.68488359,3
Mass,Nom,Real,AK,Hhigh,HP R,3,938.119721,2379.4360957,56457.8485262,3317.5558167,1077.513796,320,1397.513796,4715.0696127,3
Mass,Nom,Real,AK,Hhigh,HP R,4,938.119721,3159.4717947,71917.2485262,4097.5915157,1077.513796,500,1577.513796,5675.1053117,3
Mass,Nom,Real,AK,Hhigh,HP R,5,938.119721,3769.5827505,82421.1485262,4707.7024715,1077.513796,500,1577.513796,6285.2162675,3
Mass,Nom,Real,AK,Hhigh,HP Ro,1,938.119721,1190.98017465,34915.448526199994,2129.09989565,1077.513796,300,1377.513796,3506.61369165,4
Mass,Nom,Real,AK,Hhigh,HP Ro,2,938.119721,1739.10247119,45383.0485262,2677.22219219,1077.513796,300,1377.513796,4054.73598819,4
Mass,Nom,Real,AK,Hhigh,HP Ro,3,938.119721,2456.9152311000003,57874.648526200006,3395.0349521,1077.513796,400,1477.513796,4872.5487481,4
Mass,Nom,Real,AK,Hhigh,HP Ro,4,938.119721,3301.5916237,74469.2485262,4239.7113447,1077.513796,520,1597.513796,5837.2251407,4
Mass,Nom,Real,AK,Hhigh,HP Ro,5,938.119721,3910.2294481999998,84962.1485262,4848.3491692,1077.513796,520,1597.513796,6445.8629652,4
Mass,Nom,Real,AK,Hhigh,HPl_Rb HP,1,1724.96825852,283.68309575,26826.3875198,2008.65135427,1157.30375,400,1557.30375,3565.95510427,5
Mass,Nom,Real,AK,Hhigh,HPl_Rb HP,2,1724.96825852,414.71101768,29286.2556822,2139.6792762,1157.30375,400,1557.30375,3696.9830262,5
Mass,Nom,Real,AK,Hhigh,HPl_Rb HP,3,1724.96825852,580.67151856,32145.1020088,2305.63977708,1157.30375,500,1657.30375,3962.94352708,5
Mass,Nom,Real,AK,Hhigh,HPl_Rb HP,4,1724.96825852,774.18877493,35892.297383799996,2499.1570334499997,1157.30375,650,1807.30375,4306.46078345,5
Mass,Nom,Real,AK,Hhigh,HPl_Rb HP,5,1724.96825852,918.04520597,38368.0709126,2643.01346449,1157.30375,650,1807.30375,4450.31721449,5
Mass,Nom,Real,AK,Hhigh,HPl_Rb HPo,1,1724.96825852,296.83513925,27056.2253786,2021.80339777,1157.30375,450,1607.30375,3629.1071477699998,6
Mass,Nom,Real,AK,Hhigh,HPl_Rb HPo,2,1724.96825852,427.31784297999997,29511.791881,2152.2861015,1157.30375,450,1607.30375,3759.5898515,6
Mass,Nom,Real,AK,Hhigh,HPl_Rb HPo,3,1724.96825852,602.25784292,32521.538227200002,2327.22610144,1157.30375,525,1682.30375,4009.52985144,6
Mass,Nom,Real,AK,Hhigh,HPl_Rb HPo,4,1724.96825852,813.36842187,36572.06014,2538.33668039,1157.30375,700,1857.30375,4395.64043039,6
Mass,Nom,Real,AK,Hhigh,HPl_Rb HPo,5,1724.96825852,956.65799203,39044.5705188,2681.62625055,1157.30375,700,1857.30375,4538.93000055,6
Mass,Nom,Real,AK,Hhigh,HPl_Rb R,1,1724.96825852,1142.27165596,43629.496196,2867.23991448,1157.30375,250,1407.30375,4274.54366448,7
Mass,Nom,Real,AK,Hhigh,HPl_Rb R,2,1724.96825852,1692.05136659,54112.496196,3417.01962511,1157.30375,250,1407.30375,4824.32337511,7
Mass,Nom,Real,AK,Hhigh,HPl_Rb R,3,1724.96825852,2379.4360957,66040.896196,4104.40435422,1157.30375,320,1477.30375,5581.70810422,7
Mass,Nom,Real,AK,Hhigh,HPl_Rb R,4,1724.96825852,3159.4717947,81500.296196,4884.44005322,1157.30375,500,1657.30375,6541.74380322,7
Mass,Nom,Real,AK,Hhigh,HPl_Rb R,5,1724.96825852,3769.5827505,92004.196196,5494.5510090200005,1157.30375,500,1657.30375,7151.8547590200005,7
Mass,Nom,Real,AK,Hhigh,HPl_Rb Ro,1,1724.96825852,1190.98017465,44498.496196,2915.94843317,1157.30375,300,1457.30375,4373.25218317,8
Mass,Nom,Real,AK,Hhigh,HPl_Rb Ro,2,1724.96825852,1739.10247119,54966.096196,3464.0707297100003,1157.30375,300,1457.30375,4921.374479710001,8
Mass,Nom,Real,AK,Hhigh,HPl_Rb Ro,3,1724.96825852,2456.9152311000003,67457.696196,4181.88348962,1157.30375,400,1557.30375,5739.18723962,8
Mass,Nom,Real,AK,Hhigh,HPl_Rb Ro,4,1724.96825852,3301.5916237,84052.296196,5026.55988222,1157.30375,520,1677.30375,6703.86363222,8
Mass,Nom,Real,AK,Hhigh,HPl_Rb Ro,5,1724.96825852,3910.2294481999998,94545.196196,5635.1977067200005,1157.30375,520,1677.30375,7312.5014567200005,8
Mass,Nom,Real,AK,Hhigh,HYD1000 HYD1000,3,NA,NA,32127.841834,2254.0819664,NA,NA,3739.4,5993.481966400001,9
Mass,Nom,Real,AK,Hhigh,HYD1000 HYD1000,4,NA,NA,35069.796497999996,2416.3624948,NA,NA,3739.4,6155.7624948,9
Mass,Nom,Real,AK,Hhigh,HYD1000 HYD1000,5,NA,NA,38160.393942,2606.5517742,NA,NA,3739.4,6345.951774200001,9
Mass,Nom,Real,AK,Hhigh,HYD200 HYD200,3,NA,NA,25017.447025999998,1764.37685842,NA,NA,2911.4,4675.77685842,10
Mass,Nom,Real,AK,Hhigh,HYD200 HYD200,4,NA,NA,27535.764651999998,1891.69691052,NA,NA,2911.4,4803.09691052,10
Mass,Nom,Real,AK,Hhigh,HYD200 HYD200,5,NA,NA,30183.815661999997,2044.36936407,NA,NA,2911.4,4955.76936407,10
Mass,Nom,Real,AK,Hhigh,HYD500 HYD500,3,NA,NA,31677.299081999998,2228.41973732,NA,NA,2989.4,5217.81973732,11
Mass,Nom,Real,AK,Hhigh,HYD500 HYD500,4,NA,NA,34792.44076,2393.4546521,NA,NA,2989.4,5382.854652100001,11
Mass,Nom,Real,AK,Hhigh,HYD500 HYD500,5,NA,NA,38045.398182000004,2582.5867855,NA,NA,2989.4,5571.9867855,11
Mass,Nom,Real,AK,Hhigh,R HP,1,3746.941795,283.68309575,52801.395567800006,4030.6248907500003,856,400,1256,5286.62489075,12
Mass,Nom,Real,AK,Hhigh,R HP,2,3746.941795,414.71101768,55261.2637302,4161.65281268,856,400,1256,5417.65281268,12
Mass,Nom,Real,AK,Hhigh,R HP,3,3746.941795,580.67151856,58120.110056800004,4327.61331356,856,500,1356,5683.61331356,12
Mass,Nom,Real,AK,Hhigh,R HP,4,3746.941795,774.18877493,61867.30543180001,4521.13056993,856,650,1506,6027.13056993,12
Mass,Nom,Real,AK,Hhigh,R HP,5,3746.941795,918.04520597,64343.07896060001,4664.98700097,856,650,1506,6170.98700097,12
Mass,Nom,Real,AK,Hhigh,R HPo,1,3746.941795,296.83513925,53031.2334266,4043.77693425,856,450,1306,5349.77693425,13
Mass,Nom,Real,AK,Hhigh,R HPo,2,3746.941795,427.31784297999997,55486.79992900001,4174.25963798,856,450,1306,5480.25963798,13
Mass,Nom,Real,AK,Hhigh,R HPo,3,3746.941795,602.25784292,58496.54627520001,4349.19963792,856,525,1381,5730.19963792,13
Mass,Nom,Real,AK,Hhigh,R HPo,4,3746.941795,813.36842187,62547.068188,4560.31021687,856,700,1556,6116.31021687,13
Mass,Nom,Real,AK,Hhigh,R HPo,5,3746.941795,956.65799203,65019.5785668,4703.59978703,856,700,1556,6259.59978703,13
Mass,Nom,Real,AK,Hhigh,R R,1,3746.941795,1142.27165596,69604.50424400001,4889.21345096,856,250,1106,5995.21345096,14
Mass,Nom,Real,AK,Hhigh,R R,2,3746.941795,1692.05136659,80087.50424400001,5438.9931615900005,856,250,1106,6544.9931615900005,14
Mass,Nom,Real,AK,Hhigh,R R,3,3746.941795,2379.4360957,92015.904244,6126.3778907,856,320,1176,7302.3778907,14
Mass,Nom,Real,AK,Hhigh,R R,4,3746.941795,3159.4717947,107475.304244,6906.4135897,856,500,1356,8262.4135897,14
Mass,Nom,Real,AK,Hhigh,R R,5,3746.941795,3769.5827505,117979.20424400002,7516.5245455,856,500,1356,8872.5245455,14
Mass,Nom,Real,AK,Hhigh,R Ro,1,3746.941795,1190.98017465,70473.50424400001,4937.92196965,856,300,1156,6093.92196965,15
Mass,Nom,Real,AK,Hhigh,R Ro,2,3746.941795,1739.10247119,80941.104244,5486.04426619,856,300,1156,6642.04426619,15
Mass,Nom,Real,AK,Hhigh,R Ro,3,3746.941795,2456.9152311000003,93432.70424400002,6203.8570261,856,400,1256,7459.8570261,15
Mass,Nom,Real,AK,Hhigh,R Ro,4,3746.941795,3301.5916237,110027.304244,7048.533418700001,856,520,1376,8424.5334187,15
Mass,Nom,Real,AK,Hhigh,R Ro,5,3746.941795,3910.2294481999998,120520.20424400002,7657.1712432,856,520,1376,9033.1712432,15
Mass,Nom,Real,AK,Hlow,HP HP,1,1324.32919096,359.57224216,17243.33985,1683.90143312,1077.513796,400,1477.513796,3161.41522912,1
Mass,Nom,Real,AK,Hlow,HP HP,2,1324.32919096,525.53704288,19703.208012400002,1849.86623384,1077.513796,400,1477.513796,3327.38002984,1
Mass,Nom,Real,AK,Hlow,HP HP,3,1324.32919096,730.15983088,22562.054339,2054.48902184,1077.513796,500,1577.513796,3632.00281784,1
Mass,Nom,Real,AK,Hlow,HP HP,4,1324.32919096,960.86713255,26309.249714000005,2285.19632351,1077.513796,650,1727.513796,4012.7101195100004,1
Mass,Nom,Real,AK,Hlow,HP HP,5,1324.32919096,1121.38611449,28785.023242799998,2445.71530545,1077.513796,650,1727.513796,4173.22910145,1
Mass,Nom,Real,AK,Hlow,HP HPo,1,1324.32919096,375.60576102,17473.1777088,1699.93495198,1077.513796,450,1527.513796,3227.44874798,2
Mass,Nom,Real,AK,Hlow,HP HPo,2,1324.32919096,541.02691562,19928.7442112,1865.35610658,1077.513796,450,1527.513796,3392.8699025799997,2
Mass,Nom,Real,AK,Hlow,HP HPo,3,1324.32919096,756.5268997300001,22938.4905574,2080.8560906899997,1077.513796,525,1602.513796,3683.3698866899995,2
Mass,Nom,Real,AK,Hlow,HP HPo,4,1324.32919096,1009.30977259,26989.0124702,2333.63896355,1077.513796,700,1777.513796,4111.15275955,2
Mass,Nom,Real,AK,Hlow,HP HPo,5,1324.32919096,1168.8965837599999,29461.522849,2493.22577472,1077.513796,700,1777.513796,4270.73957072,2
Mass,Nom,Real,AK,Hlow,HP R,1,1324.32919096,1424.3001382,34046.448526199994,2748.62932916,1077.513796,250,1327.513796,4076.1431251599997,3
Mass,Nom,Real,AK,Hlow,HP R,2,1324.32919096,2116.82834238,44529.448526199994,3441.15753334,1077.513796,250,1327.513796,4768.67132934,3
Mass,Nom,Real,AK,Hlow,HP R,3,1324.32919096,2949.0576277,56457.8485262,4273.38681866,1077.513796,320,1397.513796,5670.90061466,3
Mass,Nom,Real,AK,Hlow,HP R,4,1324.32919096,3858.5893132,71917.2485262,5182.91850416,1077.513796,500,1577.513796,6760.4323001600005,3
Mass,Nom,Real,AK,Hlow,HP R,5,1324.32919096,4529.6598573,82421.1485262,5853.98904826,1077.513796,500,1577.513796,7431.5028442600005,3
Mass,Nom,Real,AK,Hlow,HP Ro,1,1324.32919096,1480.45213785,34915.448526199994,2804.78132881,1077.513796,300,1377.513796,4182.29512481,4
Mass,Nom,Real,AK,Hlow,HP Ro,2,1324.32919096,2170.57626608,45383.0485262,3494.90545704,1077.513796,300,1377.513796,4872.41925304,4
Mass,Nom,Real,AK,Hlow,HP Ro,3,1324.32919096,3040.0721144999998,57874.648526200006,4364.40130546,1077.513796,400,1477.513796,5841.91510146,4
Mass,Nom,Real,AK,Hlow,HP Ro,4,1324.32919096,4028.5461609,74469.2485262,5352.875351860001,1077.513796,520,1597.513796,6950.389147860001,4
Mass,Nom,Real,AK,Hlow,HP Ro,5,1324.32919096,4696.6579119,84962.1485262,6020.98710286,1077.513796,520,1597.513796,7618.50089886,4
Mass,Nom,Real,AK,Hlow,HPl_Rb HP,1,2443.11209698,359.57224216,26826.3875198,2802.68433914,1157.30375,400,1557.30375,4359.98808914,5
Mass,Nom,Real,AK,Hlow,HPl_Rb HP,2,2443.11209698,525.53704288,29286.2556822,2968.64913986,1157.30375,400,1557.30375,4525.95288986,5
Mass,Nom,Real,AK,Hlow,HPl_Rb HP,3,2443.11209698,730.15983088,32145.1020088,3173.2719278600002,1157.30375,500,1657.30375,4830.575677860001,5
Mass,Nom,Real,AK,Hlow,HPl_Rb HP,4,2443.11209698,960.86713255,35892.297383799996,3403.97922953,1157.30375,650,1807.30375,5211.28297953,5
Mass,Nom,Real,AK,Hlow,HPl_Rb HP,5,2443.11209698,1121.38611449,38368.0709126,3564.49821147,1157.30375,650,1807.30375,5371.801961470001,5
Mass,Nom,Real,AK,Hlow,HPl_Rb HPo,1,2443.11209698,375.60576102,27056.2253786,2818.717858,1157.30375,450,1607.30375,4426.021608,6
Mass,Nom,Real,AK,Hlow,HPl_Rb HPo,2,2443.11209698,541.02691562,29511.791881,2984.1390126,1157.30375,450,1607.30375,4591.4427626,6
Mass,Nom,Real,AK,Hlow,HPl_Rb HPo,3,2443.11209698,756.5268997300001,32521.538227200002,3199.63899671,1157.30375,525,1682.30375,4881.9427467099995,6
Mass,Nom,Real,AK,Hlow,HPl_Rb HPo,4,2443.11209698,1009.30977259,36572.06014,3452.42186957,1157.30375,700,1857.30375,5309.72561957,6
Mass,Nom,Real,AK,Hlow,HPl_Rb HPo,5,2443.11209698,1168.8965837599999,39044.5705188,3612.00868074,1157.30375,700,1857.30375,5469.312430739999,6
Mass,Nom,Real,AK,Hlow,HPl_Rb R,1,2443.11209698,1424.3001382,43629.496196,3867.4122351799997,1157.30375,250,1407.30375,5274.71598518,7
Mass,Nom,Real,AK,Hlow,HPl_Rb R,2,2443.11209698,2116.82834238,54112.496196,4559.94043936,1157.30375,250,1407.30375,5967.24418936,7
Mass,Nom,Real,AK,Hlow,HPl_Rb R,3,2443.11209698,2949.0576277,66040.896196,5392.1697246799995,1157.30375,320,1477.30375,6869.4734746799995,7
Mass,Nom,Real,AK,Hlow,HPl_Rb R,4,2443.11209698,3858.5893132,81500.296196,6301.70141018,1157.30375,500,1657.30375,7959.00516018,7
Mass,Nom,Real,AK,Hlow,HPl_Rb R,5,2443.11209698,4529.6598573,92004.196196,6972.77195428,1157.30375,500,1657.30375,8630.07570428,7
Mass,Nom,Real,AK,Hlow,HPl_Rb Ro,1,2443.11209698,1480.45213785,44498.496196,3923.56423483,1157.30375,300,1457.30375,5380.86798483,8
Mass,Nom,Real,AK,Hlow,HPl_Rb Ro,2,2443.11209698,2170.57626608,54966.096196,4613.68836306,1157.30375,300,1457.30375,6070.99211306,8
Mass,Nom,Real,AK,Hlow,HPl_Rb Ro,3,2443.11209698,3040.0721144999998,67457.696196,5483.18421148,1157.30375,400,1557.30375,7040.48796148,8
Mass,Nom,Real,AK,Hlow,HPl_Rb Ro,4,2443.11209698,4028.5461609,84052.296196,6471.65825788,1157.30375,520,1677.30375,8148.96200788,8
Mass,Nom,Real,AK,Hlow,HPl_Rb Ro,5,2443.11209698,4696.6579119,94545.196196,7139.77000888,1157.30375,520,1677.30375,8817.07375888,8
Mass,Nom,Real,AK,Hlow,HYD1000 HYD1000,3,NA,NA,32127.841834,3010.8748568,NA,NA,3739.4,6750.274856800001,9
Mass,Nom,Real,AK,Hlow,HYD1000 HYD1000,4,NA,NA,35069.796497999996,3196.8849738,NA,NA,3739.4,6936.2849738,9
Mass,Nom,Real,AK,Hlow,HYD1000 HYD1000,5,NA,NA,38160.393942,3409.4091152,NA,NA,3739.4,7148.8091152,9
Mass,Nom,Real,AK,Hlow,HYD200 HYD200,3,NA,NA,25017.447025999998,2397.619216,NA,NA,2911.4,5309.019216000001,10
Mass,Nom,Real,AK,Hlow,HYD200 HYD200,4,NA,NA,27535.764651999998,2547.1661131,NA,NA,2911.4,5458.5661131,10
Mass,Nom,Real,AK,Hlow,HYD200 HYD200,5,NA,NA,30183.815661999997,2725.0355354,NA,NA,2911.4,5636.4355354,10
Mass,Nom,Real,AK,Hlow,HYD500 HYD500,3,NA,NA,31677.299081999998,2991.1320339,NA,NA,2989.4,5980.5320339,11
Mass,Nom,Real,AK,Hlow,HYD500 HYD500,4,NA,NA,34792.44076,3180.1460332,NA,NA,2989.4,6169.5460332,11
Mass,Nom,Real,AK,Hlow,HYD500 HYD500,5,NA,NA,38045.398182000004,3397.1875555,NA,NA,2989.4,6386.5875555,11
Mass,Nom,Real,AK,Hlow,R HP,1,5284.7399906,359.57224216,52801.395567800006,5644.31223276,856,400,1256,6900.31223276,12
Mass,Nom,Real,AK,Hlow,R HP,2,5284.7399906,525.53704288,55261.2637302,5810.27703348,856,400,1256,7066.27703348,12
Mass,Nom,Real,AK,Hlow,R HP,3,5284.7399906,730.15983088,58120.110056800004,6014.89982148,856,500,1356,7370.89982148,12
Mass,Nom,Real,AK,Hlow,R HP,4,5284.7399906,960.86713255,61867.30543180001,6245.60712315,856,650,1506,7751.60712315,12
Mass,Nom,Real,AK,Hlow,R HP,5,5284.7399906,1121.38611449,64343.07896060001,6406.126105089999,856,650,1506,7912.126105089999,12
Mass,Nom,Real,AK,Hlow,R HPo,1,5284.7399906,375.60576102,53031.2334266,5660.34575162,856,450,1306,6966.34575162,13
Mass,Nom,Real,AK,Hlow,R HPo,2,5284.7399906,541.02691562,55486.79992900001,5825.76690622,856,450,1306,7131.76690622,13
Mass,Nom,Real,AK,Hlow,R HPo,3,5284.7399906,756.5268997300001,58496.54627520001,6041.26689033,856,525,1381,7422.26689033,13
Mass,Nom,Real,AK,Hlow,R HPo,4,5284.7399906,1009.30977259,62547.068188,6294.04976319,856,700,1556,7850.04976319,13
Mass,Nom,Real,AK,Hlow,R HPo,5,5284.7399906,1168.8965837599999,65019.5785668,6453.63657436,856,700,1556,8009.63657436,13
Mass,Nom,Real,AK,Hlow,R R,1,5284.7399906,1424.3001382,69604.50424400001,6709.0401288,856,250,1106,7815.0401288,14
Mass,Nom,Real,AK,Hlow,R R,2,5284.7399906,2116.82834238,80087.50424400001,7401.56833298,856,250,1106,8507.568332980001,14
Mass,Nom,Real,AK,Hlow,R R,3,5284.7399906,2949.0576277,92015.904244,8233.7976183,856,320,1176,9409.7976183,14
Mass,Nom,Real,AK,Hlow,R R,4,5284.7399906,3858.5893132,107475.304244,9143.3293038,856,500,1356,10499.3293038,14
Mass,Nom,Real,AK,Hlow,R R,5,5284.7399906,4529.6598573,117979.20424400002,9814.3998479,856,500,1356,11170.3998479,14
Mass,Nom,Real,AK,Hlow,R Ro,1,5284.7399906,1480.45213785,70473.50424400001,6765.19212845,856,300,1156,7921.19212845,15
Mass,Nom,Real,AK,Hlow,R Ro,2,5284.7399906,2170.57626608,80941.104244,7455.31625668,856,300,1156,8611.31625668,15
Mass,Nom,Real,AK,Hlow,R Ro,3,5284.7399906,3040.0721144999998,93432.70424400002,8324.8121051,856,400,1256,9580.8121051,15
Mass,Nom,Real,AK,Hlow,R Ro,4,5284.7399906,4028.5461609,110027.304244,9313.2861515,856,520,1376,10689.2861515,15
Mass,Nom,Real,AK,Hlow,R Ro,5,5284.7399906,4696.6579119,120520.20424400002,9981.3979025,856,520,1376,11357.3979025,15
Mass,Nom,Real,CH,Hhigh,HP HP,1,2777.1608131,315.84917212,40563.1330104,3093.00998522,1671.577554,400,2071.577554,5164.58753922,1
Mass,Nom,Real,CH,Hhigh,HP HP,2,2777.1608131,456.05555058,43162.1889754,3233.21636368,1671.577554,400,2071.577554,5304.79391768,1
Mass,Nom,Real,CH,Hhigh,HP HP,3,2777.1608131,638.0746513,46236.2621248,3415.2354644,1671.577554,500,2171.577554,5586.8130184,1
Mass,Nom,Real,CH,Hhigh,HP HP,4,2777.1608131,855.2975632299999,50336.9896832,3632.4583763299997,1671.577554,650,2321.577554,5954.035930329999,1
Mass,Nom,Real,CH,Hhigh,HP HP,5,2777.1608131,1007.14341023,52931.4588638,3784.30422333,1671.577554,650,2321.577554,6105.88177733,1
Mass,Nom,Real,CH,Hhigh,HP HPo,1,2777.1608131,331.31890819,40831.0993816,3108.47972129,1671.577554,450,2121.577554,5230.05727529,2
