Hshld_code,Loc_code,SH_code,Grid_code,P_annual (kWh),Q_annual (kWh),P_avg_peak (kW),kgCO2,kgCO2_kWh_dispatched,sCOP_annual,Occ_code,DW_code,Tank_Volume (L),Q_standing_losses_annual (kWh),unmet_demand_DW (L.K),unmet_demand_DW (min),HP_cap,unmet_demand_SH (L.K),unmet_demand_SH (min)
Mod-Nom-Ideal,AK,R,2035-Hlow,3390.510784,3390.510784,1.822317984,368.5432717,0.108698451,,,,,,,,,,
Mod-Nom-Ideal,AK,R,2040-Hhigh,3390.510784,3390.510784,1.822317984,262.0512831,0.077289618,,,,,,,,,,
Mod-Nom-Ideal,AK,R,2040-Hlow,3390.510784,3390.510784,1.822317984,377.1149676,0.111226594,,,,,,,,,,
Mod-Nom-Ideal,AK,R,2045-Hhigh,3390.510784,3390.510784,1.822317984,300.2984248,0.088570261,,,,,,,,,,
Mod-Nom-Ideal,AK,R,2045-Hlow,3390.510784,3390.510784,1.822317984,410.4624515,0.121062128,,,,,,,,,,
Mod-H1-Ideal,AK,Rl,2024-Hhigh,1684.737356,1684.737356,1.152145388,143.8283197,0.08537136,,,,,,,,,,
Mod-H1-Ideal,AK,Rl,2024-Hlow,1684.737356,1684.737356,1.152145388,253.229079,0.150307749,,,,,,,,,,
Mod-H1-Ideal,AK,Rl,2025-Hhigh,1684.737356,1684.737356,1.152145388,115.0622285,0.068296835,,,,,,,,,,
Mod-H1-Ideal,AK,Rl,2025-Hlow,1684.737356,1684.737356,1.152145388,211.430882,0.12549783,,,,,,,,,,
Mod-H1-Ideal,AK,Rl,2030-Hhigh,1684.737356,1684.737356,1.152145388,112.436375,0.066738222,,,,,,,,,,
Mod-H1-Ideal,AK,Rl,2030-Hlow,1684.737356,1684.737356,1.152145388,198.453897,0.117795154,,,,,,,,,,
Mod-H1-Ideal,AK,Rl,2035-Hhigh,1684.737356,1684.737356,1.152145388,119.9589163,0.071203334,,,,,,,,,,
Mod-H1-Ideal,AK,Rl,2035-Hlow,1684.737356,1684.737356,1.152145388,177.322359,0.105252227,,,,,,,,,,
Mod-H1-Ideal,AK,Rl,2040-Hhigh,1684.737356,1684.737356,1.152145388,127.8620487,0.075894351,,,,,,,,,,
Mod-H1-Ideal,AK,Rl,2040-Hlow,1684.737356,1684.737356,1.152145388,182.396083,0.108263809,,,,,,,,,,
Mod-H1-Ideal,AK,Rl,2045-Hhigh,1684.737356,1684.737356,1.152145388,146.8987234,0.087193842,,,,,,,,,,
Mod-H1-Ideal,AK,Rl,2045-Hlow,1684.737356,1684.737356,1.152145388,200.0793198,0.118759947,,,,,,,,,,
Mod-H1-Ideal,AK,Rb,2024-Hhigh,577.4506732,577.4506732,0.312567224,49.86867045,0.086360053,,,,,,,,,,
Mod-H1-Ideal,AK,Rb,2024-Hlow,577.4506732,577.4506732,0.312567224,98.97769896,0.171404595,,,,,,,,,,
Mod-H1-Ideal,AK,Rb,2025-Hhigh,577.4506732,577.4506732,0.312567224,40.6034861,0.070315073,,,,,,,,,,
Mod-H1-Ideal,AK,Rb,2025-Hlow,577.4506732,577.4506732,0.312567224,84.14642009,0.145720533,,,,,,,,,,
Mod-H1-Ideal,AK,Rb,2030-Hhigh,577.4506732,577.4506732,0.312567224,40.19752412,0.069612048,,,,,,,,,,
Mod-H1-Ideal,AK,Rb,2030-Hlow,577.4506732,577.4506732,0.312567224,79.10389629,0.136988145,,,,,,,,,,
Mod-H1-Ideal,AK,Rb,2035-Hhigh,577.4506732,577.4506732,0.312567224,43.82348303,0.075891301,,,,,,,,,,
