house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,R_cap,HP_cap,Tank_Volume (L),year,Grid_year,P_annual (kWh),Q_annual (kWh),sCOP_annual,Q_standing_losses_annual (kWh),P_avg_peak (kW),kgCO2,kgCO2_kWh_dispatched,unmet_demand_DW (L.K),unmet_demand_DW (min),unmet_demand_SH (L.K),unmet_demand_SH (min),CS_code,Hyd_Cap_kW_Adj,Hyd_Embodied_HP,Hyd_Embodied_Tank,Hyd_Embodied_FC,Embodied,kgCO2_oper_year,kgCO2_embod_year,P_annual_kWh_year,P_avg_peak_kW_year
Mass,H1,Real,AK,Hlow,HYD200,HYD200,5,NA,8.5,200,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.00712132,124.86911764999999,1124.810989,0.414146937
Mass,H1,Real,AK,Hlow,HYD500,HYD500,3,NA,5,500,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.09494761,145.3236631,852.8202344,0.316562303
Mass,H1,Real,AK,Hlow,HYD500,HYD500,4,NA,5,500,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.991229978,145.3236631,991.5411753,0.329206714
Mass,H1,Real,AK,Hlow,HYD500,HYD500,5,NA,5,500,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.84411326,145.3236631,1132.093393,0.379134606
Mass,H1,Real,AK,Hlow,R,NA,NA,7,NA,NA,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.05140984399999,50.3529412,530.2778946,0.329818026
Mass,H1,Real,AK,Hlow,Rb,NA,NA,2,NA,NA,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.234361254,25.17647059,78.51358348,0.037782231
Mass,H1,Real,AK,Hlow,Rl,NA,NA,5,NA,NA,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.81704859,25.17647059,451.7643111,0.292035795
Mass,H1,Real,CH,Hhigh,HP,NA,NA,NA,8.5,NA,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.660197582,49.66236786,540.1156813,0.37055866
Mass,H1,Real,CH,Hhigh,HPl,NA,NA,NA,5,NA,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.530807298,35.294117645,379.3076315,0.262316992
Mass,H1,Real,CH,Hhigh,HYD1000,HYD1000,3,NA,5,1000,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.04858252,179.4145722,1628.13719,0.825181072
Mass,H1,Real,CH,Hhigh,HYD1000,HYD1000,4,NA,5,1000,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.8953693,179.4145722,1777.524413,0.85059026
Mass,H1,Real,CH,Hhigh,HYD1000,HYD1000,5,NA,5,1000,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.60322169999999,179.4145722,1927.717315,0.9182468
Mass,H1,Real,CH,Hhigh,HYD200,HYD200,3,NA,11.2,200,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.577072568,146.7514706,1379.269636,0.70544713
Mass,H1,Real,CH,Hhigh,HYD200,HYD200,4,NA,11.2,200,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.12356738,146.7514706,1513.669481,0.687446891
Mass,H1,Real,CH,Hhigh,HYD200,HYD200,5,NA,11.2,200,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.80434744,146.7514706,1653.71891,0.818454758
Mass,H1,Real,CH,Hhigh,HYD500,HYD500,3,NA,6,500,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.440859064,145.3236631,1470.217381,0.718555149
Mass,H1,Real,CH,Hhigh,HYD500,HYD500,4,NA,6,500,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.70902075999999,145.3236631,1617.769061,0.746460974
Mass,H1,Real,CH,Hhigh,HYD500,HYD500,5,NA,6,500,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.1338308,145.3236631,1771.020242,0.823591497
Mass,H1,Real,CH,Hhigh,R,NA,NA,8.5,NA,NA,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.21278428000002,50.3529412,1797.95054,1.200270182
Mass,H1,Real,CH,Hhigh,Rb,NA,NA,3.5,NA,NA,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.02712463,25.17647059,547.3526863,0.368628808
Mass,H1,Real,CH,Hhigh,Rl,NA,NA,5,NA,NA,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.185659664,25.17647059,1250.597853,0.831641374
Mass,H1,Real,CH,Hlow,HP,NA,NA,NA,8.5,NA,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.988700642,49.66236786,540.1156813,0.37055866
Mass,H1,Real,CH,Hlow,HPl,NA,NA,NA,5,NA,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.855600066,35.294117645,379.3076315,0.262316992
Mass,H1,Real,CH,Hlow,HYD1000,HYD1000,3,NA,5,1000,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.57979248,179.4145722,1628.13719,0.825181072
Mass,H1,Real,CH,Hlow,HYD1000,HYD1000,4,NA,5,1000,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.92776505999998,179.4145722,1777.524413,0.85059026
Mass,H1,Real,CH,Hlow,HYD1000,HYD1000,5,NA,5,1000,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.89908986,179.4145722,1927.717315,0.9182468
Mass,H1,Real,CH,Hlow,HYD200,HYD200,3,NA,11.2,200,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.79576336,146.7514706,1379.269636,0.70544713
Mass,H1,Real,CH,Hlow,HYD200,HYD200,4,NA,11.2,200,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.05229728,146.7514706,1513.669481,0.687446891
Mass,H1,Real,CH,Hlow,HYD200,HYD200,5,NA,11.2,200,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.17941796,146.7514706,1653.71891,0.818454758
Mass,H1,Real,CH,Hlow,HYD500,HYD500,3,NA,6,500,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.77030484,145.3236631,1470.217381,0.718555149
Mass,H1,Real,CH,Hlow,HYD500,HYD500,4,NA,6,500,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.65204916,145.3236631,1617.769061,0.746460974
Mass,H1,Real,CH,Hlow,HYD500,HYD500,5,NA,6,500,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.4556134,145.3236631,1771.020242,0.823591497
Mass,H1,Real,CH,Hlow,R,NA,NA,8.5,NA,NA,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.9229231,50.3529412,1797.95054,1.200270182
Mass,H1,Real,CH,Hlow,Rb,NA,NA,3.5,NA,NA,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.123209196,25.17647059,547.3526863,0.368628808
Mass,H1,Real,CH,Hlow,Rl,NA,NA,5,NA,NA,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.79971394,25.17647059,1250.597853,0.831641374
Mass,Nom,Ideal,AK,Hhigh,HP,NA,NA,NA,11,NA,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.827145874,63.38316445,622.8780314,0.270333261
Mass,Nom,Ideal,AK,Hhigh,HPl,NA,NA,NA,7,NA,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.218137514000002,42.900220589999996,383.7824579,0.208671507
Mass,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,3,NA,6,1000,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.223352992,181.2895722,1660.934032,0.66103941
Mass,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,4,NA,6,1000,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.04346416,181.2895722,1794.929498,0.680749271
Mass,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,5,NA,6,1000,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.12677564,181.2895722,1935.539585,0.755553618
Mass,Nom,Ideal,AK,Hhigh,HYD200,HYD200,3,NA,11.2,200,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.924747736,148.6264706,1338.455713,0.495865221
Mass,Nom,Ideal,AK,Hhigh,HYD200,HYD200,4,NA,11.2,200,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.21486547999999,148.6264706,1453.276137,0.489026662
Mass,Nom,Ideal,AK,Hhigh,HYD200,HYD200,5,NA,11.2,200,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.69279470000001,148.6264706,1573.764181,0.586242156
Mass,Nom,Ideal,AK,Hhigh,HYD500,HYD500,3,NA,8.5,500,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.157158524,147.1986631,1644.776818,0.649549791
Mass,Nom,Ideal,AK,Hhigh,HYD500,HYD500,4,NA,8.5,500,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.027828,147.1986631,1786.364721,0.651039336
Mass,Nom,Ideal,AK,Hhigh,HYD500,HYD500,5,NA,8.5,500,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.03905042,147.1986631,1934.301269,0.762949169
Mass,Nom,Ideal,AK,Hhigh,R,NA,NA,11,NA,NA,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.50047800000002,50.3529412,2451.806884,1.092900887
Mass,Nom,Ideal,AK,Hhigh,Rb,NA,NA,4,NA,NA,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.782980658,25.17647059,887.9253732,0.231552866
Mass,Nom,Ideal,AK,Hhigh,Rl,NA,NA,7,NA,NA,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.71749734000001,25.17647059,1563.88151,0.861348021
Mass,Nom,Ideal,AK,Hlow,HP,NA,NA,NA,11,NA,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.223031294,63.38316445,622.8780314,0.270333261
Mass,Nom,Ideal,AK,Hlow,HPl,NA,NA,NA,7,NA,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.900639962,42.900220589999996,383.7824579,0.208671507
Mass,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,3,NA,6,1000,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163.69792066,181.2895722,1660.934032,0.66103941
Mass,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,4,NA,6,1000,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.99977252,181.2895722,1794.929498,0.680749271
Mass,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,5,NA,6,1000,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.60043702,181.2895722,1935.539585,0.755553618
Mass,Nom,Ideal,AK,Hlow,HYD200,HYD200,3,NA,11.2,200,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.86894334,148.6264706,1338.455713,0.495865221
Mass,Nom,Ideal,AK,Hlow,HYD200,HYD200,4,NA,11.2,200,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.52250096,148.6264706,1453.276137,0.489026662
Mass,Nom,Ideal,AK,Hlow,HYD200,HYD200,5,NA,11.2,200,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.40421364,148.6264706,1573.764181,0.586242156
Mass,Nom,Ideal,AK,Hlow,HYD500,HYD500,3,NA,8.5,500,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163.11237405999998,147.1986631,1644.776818,0.649549791
Mass,Nom,Ideal,AK,Hlow,HYD500,HYD500,4,NA,8.5,500,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.49211215999998,147.1986631,1786.364721,0.651039336
Mass,Nom,Ideal,AK,Hlow,HYD500,HYD500,5,NA,8.5,500,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.16879025999998,147.1986631,1934.301269,0.762949169
Mass,Nom,Ideal,AK,Hlow,R,NA,NA,11,NA,NA,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286.55811568,50.3529412,2451.806884,1.092900887
Mass,Nom,Ideal,AK,Hlow,Rb,NA,NA,4,NA,NA,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.66284452000001,25.17647059,887.9253732,0.231552866
Mass,Nom,Ideal,AK,Hlow,Rl,NA,NA,7,NA,NA,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.89527122,25.17647059,1563.88151,0.861348021
Mass,Nom,Ideal,CH,Hhigh,HP,NA,NA,NA,15.5,NA,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147.03984323999998,98.32809145,1990.511485,0.710638543
Mass,Nom,Ideal,CH,Hhigh,HPl,NA,NA,NA,8.5,NA,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.49936251,49.66236786,964.1722575,0.512422304
Mass,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,3,NA,11.2,1000,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244.26949086000002,211.60942515000002,3633.562617,1.284602387
Mass,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,4,NA,11.2,1000,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251.6685214,211.60942515000002,3770.419007,1.296325991
Mass,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,5,NA,11.2,1000,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260.16880528,211.60942515000002,3911.904224,1.386754143
Mass,Nom,Ideal,CH,Hhigh,HYD200,HYD200,3,NA,14,200,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222.84863274,166.18161765,3368.420245,1.169403739
Mass,Nom,Ideal,CH,Hhigh,HYD200,HYD200,4,NA,14,200,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229.44291564,166.18161765,3507.261301,1.160786626
Mass,Nom,Ideal,CH,Hhigh,HYD200,HYD200,5,NA,14,200,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237.30737946,166.18161765,3652.620694,1.263909986
Mass,Nom,Ideal,CH,Hhigh,HYD500,HYD500,3,NA,14,500,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229.7404172,186.6361631,3456.050935,1.222719085
Mass,Nom,Ideal,CH,Hhigh,HYD500,HYD500,4,NA,14,500,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236.61043966,186.6361631,3595.105487,1.207486845
Mass,Nom,Ideal,CH,Hhigh,HYD500,HYD500,5,NA,14,500,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244.72399034,186.6361631,3740.562484,1.309055549
Mass,Nom,Ideal,CH,Hhigh,R,NA,NA,15.5,NA,NA,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,488.07399542,50.3529412,6756.827442,2.362481176
Mass,Nom,Ideal,CH,Hhigh,Rb,NA,NA,7,NA,NA,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239.3414856,25.17647059,3304.63589,0.653441254
Mass,Nom,Ideal,CH,Hhigh,Rl,NA,NA,8.5,NA,NA,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248.7325098,25.17647059,3452.191552,1.709039922
Mass,Nom,Ideal,CH,Hlow,HP,NA,NA,NA,15.5,NA,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216.03532968,98.32809145,1990.511485,0.710638543
Mass,Nom,Ideal,CH,Hlow,HPl,NA,NA,NA,8.5,NA,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.119149212,49.66236786,964.1722575,0.512422304
Mass,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,3,NA,11.2,1000,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.61746304,211.60942515000002,3633.562617,1.284602387
Mass,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,4,NA,11.2,1000,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,378.69104849999997,211.60942515000002,3770.419007,1.296325991
Mass,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,5,NA,11.2,1000,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,388.4911241,211.60942515000002,3911.904224,1.386754143
Mass,Nom,Ideal,CH,Hlow,HYD200,HYD200,3,NA,14,200,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338.38333214,166.18161765,3368.420245,1.169403739
Mass,Nom,Ideal,CH,Hlow,HYD200,HYD200,4,NA,14,200,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346.64105506,166.18161765,3507.261301,1.160786626
Mass,Nom,Ideal,CH,Hlow,HYD200,HYD200,5,NA,14,200,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,356.0199973,166.18161765,3652.620694,1.263909986
Mass,Nom,Ideal,CH,Hlow,HYD500,HYD500,3,NA,14,500,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347.2816365,186.6361631,3456.050935,1.222719085
Mass,Nom,Ideal,CH,Hlow,HYD500,HYD500,4,NA,14,500,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,355.72272036,186.6361631,3595.105487,1.207486845
Mass,Nom,Ideal,CH,Hlow,HYD500,HYD500,5,NA,14,500,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365.32157978,186.6361631,3740.562484,1.309055549
Mass,Nom,Ideal,CH,Hlow,R,NA,NA,15.5,NA,NA,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,708.4585219,50.3529412,6756.827442,2.362481176
Mass,Nom,Ideal,CH,Hlow,Rb,NA,NA,7,NA,NA,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,362.41496168,25.17647059,3304.63589,0.653441254
Mass,Nom,Ideal,CH,Hlow,Rl,NA,NA,8.5,NA,NA,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346.04356024,25.17647059,3452.191552,1.709039922
Mass,Nom,Real,AK,Hhigh,HP,NA,NA,NA,11,NA,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.043955864,63.38316445,537.7658421,0.282427366
Mass,Nom,Real,AK,Hhigh,HPl,NA,NA,NA,7,NA,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.243132738,42.900220589999996,384.0113003,0.208881673
Mass,Nom,Real,AK,Hhigh,HYD1000,HYD1000,3,NA,6,1000,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.622642228,181.2895722,1546.518091,0.710562432
Mass,Nom,Real,AK,Hhigh,HYD1000,HYD1000,4,NA,6,1000,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.449712444,181.2895722,1680.243303,0.733530105
Mass,Nom,Real,AK,Hhigh,HYD1000,HYD1000,5,NA,6,1000,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.48171898000001,181.2895722,1820.725005,0.810277432
Mass,Nom,Real,AK,Hhigh,HYD200,HYD200,3,NA,11.2,200,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.582160442,148.6264706,1229.242688,0.530542349
Mass,Nom,Real,AK,Hhigh,HYD200,HYD200,4,NA,11.2,200,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.847952144,148.6264706,1343.897704,0.513198703
Mass,Nom,Real,AK,Hhigh,HYD200,HYD200,5,NA,11.2,200,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.31530065199999,148.6264706,1464.442989,0.616350708
Mass,Nom,Real,AK,Hhigh,HYD500,HYD500,3,NA,8.5,500,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.486605196,147.1986631,1526.038875,0.689970707
Mass,Nom,Real,AK,Hhigh,HYD500,HYD500,4,NA,8.5,500,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.416056568,147.1986631,1667.636224,0.712802312
Mass,Nom,Real,AK,Hhigh,HYD500,HYD500,5,NA,8.5,500,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.4157538,147.1986631,1815.497925,0.803317486
Mass,Nom,Real,AK,Hhigh,R,NA,NA,11,NA,NA,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.03781408,50.3529412,2154.041102,1.146034572
Mass,Nom,Real,AK,Hhigh,Rb,NA,NA,4,NA,NA,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.22526344,25.17647059,589.3476177,0.283944288
Mass,Nom,Real,AK,Hhigh,Rl,NA,NA,7,NA,NA,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.81255066,25.17647059,1564.693484,0.862090283
Mass,Nom,Real,AK,Hlow,HP,NA,NA,NA,11,NA,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.751243846,63.38316445,537.7658421,0.282427366
Mass,Nom,Real,AK,Hlow,HPl,NA,NA,NA,7,NA,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.951260094,42.900220589999996,384.0113003,0.208881673
Mass,Nom,Real,AK,Hlow,HYD1000,HYD1000,3,NA,6,1000,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.56000932,181.2895722,1546.518091,0.710562432
Mass,Nom,Real,AK,Hlow,HYD1000,HYD1000,4,NA,6,1000,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.7866349,181.2895722,1680.243303,0.733530105
Mass,Nom,Real,AK,Hlow,HYD1000,HYD1000,5,NA,6,1000,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.31752848,181.2895722,1820.725005,0.810277432
Mass,Nom,Real,AK,Hlow,HYD200,HYD200,3,NA,11.2,200,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.48764458,148.6264706,1229.242688,0.530542349
Mass,Nom,Real,AK,Hlow,HYD200,HYD200,4,NA,11.2,200,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.10580174,148.6264706,1343.897704,0.513198703
