house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,CS_code,R_cap,HP_cap,Tank_Volume (L),kgCO2_oper_life,P_annual_kWh_life,kgCO2_embod_life,kgCO2_total_life
NA,NA,NA,CH,Hhigh,NA,HP,4,Crenew,NA,4,300,662.1870835751896,18193.622274085865,841.1764706399999,1503.3635542151897
NA,NA,NA,CH,Hhigh,NA,HP,5,C0,NA,4,300,947.5540945649897,17710.62483871668,841.1764706399999,1788.7305652049895
NA,NA,NA,CH,Hhigh,NA,HP,5,Cpeak,NA,4,300,947.2134859970289,17710.69716056106,841.1764706399999,1788.3899566370287
NA,NA,NA,CH,Hhigh,NA,HP,5,Crenew,NA,4,300,694.0838582202385,18957.73985689566,841.1764706399999,1535.2603288602386
NA,NA,NA,CH,Hhigh,NA,HPo,1,C0,NA,4,162,305.5791656701626,5837.341775030166,582.35294117,887.9321068401625
NA,NA,NA,CH,Hhigh,NA,HPo,1,Cpeak,NA,4,162,305.20560782928214,5836.846828191755,582.35294117,887.5585489992822
NA,NA,NA,CH,Hhigh,NA,HPo,1,Crenew,NA,4,162,271.58423784848105,7404.066344545663,582.35294117,853.9371790184811
NA,NA,NA,CH,Hhigh,NA,HPo,2,C0,NA,4,162,440.9416675171521,8441.571946417975,582.35294117,1023.294608687152
NA,NA,NA,CH,Hhigh,NA,HPo,2,Cpeak,NA,4,162,440.656286217413,8441.277650756561,582.35294117,1023.009227387413
NA,NA,NA,CH,Hhigh,NA,HPo,2,Crenew,NA,4,162,301.4201927143486,8115.741106620615,582.35294117,883.7731338843487
NA,NA,NA,CH,Hhigh,NA,HPo,3,C0,NA,4,216,619.8489846849694,11603.161712784762,679.4117646799999,1299.2607493649693
NA,NA,NA,CH,Hhigh,NA,HPo,3,Cpeak,NA,4,216,619.5658318974289,11603.177392929523,679.4117646799999,1298.9775965774288
NA,NA,NA,CH,Hhigh,NA,HPo,3,Crenew,NA,4,216,436.6707146557252,11856.548826438751,679.4117646799999,1116.082479335725
NA,NA,NA,CH,Hhigh,NA,HPo,4,C0,NA,4,360,837.4461214436969,15798.508871614464,905.8823529800001,1743.3284744236971
NA,NA,NA,CH,Hhigh,NA,HPo,4,Cpeak,NA,4,360,837.1765396325654,15797.782057536335,905.8823529800001,1743.0588926125656
NA,NA,NA,CH,Hhigh,NA,HPo,4,Crenew,NA,4,360,806.6872907374571,22394.718614399404,905.8823529800001,1712.5696437174572
NA,NA,NA,CH,Hhigh,NA,HPo,5,C0,NA,4,360,986.0936550015178,18398.69626301884,905.8823529800001,1891.9760079815178
NA,NA,NA,CH,Hhigh,NA,HPo,5,Cpeak,NA,4,360,985.4870858773797,18397.35585010016,905.8823529800001,1891.36943885738
NA,NA,NA,CH,Hhigh,NA,HPo,5,Crenew,NA,4,360,841.6681801414253,23218.74147749089,905.8823529800001,1747.5505331214254
NA,NA,NA,CH,Hlow,NA,HP,1,C0,NA,4,135,371.47528538639176,5605.189053939244,517.64705883,889.1223442163918
NA,NA,NA,CH,Hlow,NA,HP,1,Cpeak,NA,4,135,371.48009846288534,5605.094826296327,517.64705883,889.1271572928854
NA,NA,NA,CH,Hlow,NA,HP,1,Crenew,NA,4,135,312.0353865936395,6325.305631954597,517.64705883,829.6824454236395
NA,NA,NA,CH,Hlow,NA,HP,2,C0,NA,4,135,544.1160550598431,8205.807473984423,517.64705883,1061.7631138898432
NA,NA,NA,CH,Hlow,NA,HP,2,Cpeak,NA,4,135,544.1334500970399,8204.770408794699,517.64705883,1061.78050892704
NA,NA,NA,CH,Hlow,NA,HP,2,Crenew,NA,4,135,349.39118543826265,6969.268065478854,517.64705883,867.0382442682626
NA,NA,NA,CH,Hlow,NA,HP,3,C0,NA,4,180,760.7623389601952,11221.736947565189,647.05882351,1407.8211624701953
NA,NA,NA,CH,Hlow,NA,HP,3,Cpeak,NA,4,180,760.0546407251074,11221.19529498893,647.05882351,1407.1134642351076
NA,NA,NA,CH,Hlow,NA,HP,3,Crenew,NA,4,180,484.69231799912484,9744.946421263176,647.05882351,1131.7511415091249
NA,NA,NA,CH,Hlow,NA,HP,4,C0,NA,4,300,999.6615619632064,15115.68207477945,841.1764706399999,1840.8380326032063
NA,NA,NA,CH,Hlow,NA,HP,4,Cpeak,NA,4,300,999.2359870561562,15114.756891254587,841.1764706399999,1840.4124576961563
NA,NA,NA,CH,Hlow,NA,HP,4,Crenew,NA,4,300,876.5505756906445,18215.59959320292,841.1764706399999,1717.7270463306445
NA,NA,NA,CH,Hlow,NA,HP,5,C0,NA,4,300,1165.1651190281063,17710.62483871668,841.1764706399999,2006.3415896681063
NA,NA,NA,CH,Hlow,NA,HP,5,Cpeak,NA,4,300,1164.9608513689168,17710.69716056106,841.1764706399999,2006.1373220089167
NA,NA,NA,CH,Hlow,NA,HP,5,Crenew,NA,4,300,917.7537546221658,18992.423738074125,841.1764706399999,1758.9302252621658
NA,NA,NA,CH,Hlow,NA,HPo,1,C0,NA,4,162,388.1669629445774,5837.341775030166,582.35294117,970.5199041145775
NA,NA,NA,CH,Hlow,NA,HPo,1,Cpeak,NA,4,162,387.88333254908264,5836.846828191755,582.35294117,970.2362737190826
NA,NA,NA,CH,Hlow,NA,HPo,1,Crenew,NA,4,162,363.7293622465476,7414.093856134422,582.35294117,946.0823034165476
NA,NA,NA,CH,Hlow,NA,HPo,2,C0,NA,4,162,560.8548686534601,8441.571946417975,582.35294117,1143.2078098234601
NA,NA,NA,CH,Hlow,NA,HPo,2,Cpeak,NA,4,162,560.7861528190085,8441.277650756561,582.35294117,1143.1390939890084
NA,NA,NA,CH,Hlow,NA,HPo,2,Crenew,NA,4,162,403.9546969911078,8119.2159410801305,582.35294117,986.3076381611079
NA,NA,NA,CH,Hlow,NA,HPo,3,C0,NA,4,216,787.920073065084,11603.161712784762,679.4117646799999,1467.331837745084
NA,NA,NA,CH,Hlow,NA,HPo,3,Cpeak,NA,4,216,787.456639975806,11603.177392929523,679.4117646799999,1466.868404655806
NA,NA,NA,CH,Hlow,NA,HPo,3,Crenew,NA,4,216,582.530645517025,11870.175666127956,679.4117646799999,1261.9424101970249
NA,NA,NA,CH,Hlow,NA,HPo,4,C0,NA,4,360,1047.9843959518735,15798.508871614464,905.8823529800001,1953.8667489318736
NA,NA,NA,CH,Hlow,NA,HPo,4,Cpeak,NA,4,360,1047.675098210616,15797.782057536335,905.8823529800001,1953.5574511906161
NA,NA,NA,CH,Hlow,NA,HPo,4,Crenew,NA,4,360,1068.3278105431104,22427.92983318927,905.8823529800001,1974.2101635231106
NA,NA,NA,CH,Hlow,NA,HPo,5,C0,NA,4,360,1214.0542128746185,18398.69626301884,905.8823529800001,2119.9365658546185
NA,NA,NA,CH,Hlow,NA,HPo,5,Cpeak,NA,4,360,1213.6561869376378,18397.35585010016,905.8823529800001,2119.538539917638
NA,NA,NA,CH,Hlow,NA,HPo,5,Crenew,NA,4,360,1112.4395178710404,23250.377250298414,905.8823529800001,2018.3218708510403
NA,NA,NA,NA,Hhigh,NA,R,1,C0,NA,3,135,1109.0985507739204,22215.6,323.52941181,1432.6279625839204
NA,NA,NA,NA,Hhigh,NA,R,1,Cpeak,NA,3,135,1109.0475620940867,22214.5,323.52941181,1432.5769739040868
NA,NA,NA,NA,Hhigh,NA,R,1,Crenew,NA,3,135,995.8867994472198,22902.7,323.52941181,1319.4162112572199
NA,NA,NA,NA,Hhigh,NA,R,2,C0,NA,3,135,1641.433539417181,32698.600000000006,323.52941181,1964.962951227181
NA,NA,NA,NA,Hhigh,NA,R,2,Cpeak,NA,3,135,1640.3386751545931,32696.4,323.52941181,1963.8680869645932
NA,NA,NA,NA,Hhigh,NA,R,2,Crenew,NA,3,135,1521.598665171112,33330.35,323.52941181,1845.1280769811121
NA,NA,NA,NA,Hhigh,NA,R,3,C0,NA,3,180,2296.268902853403,44627,414.11764702,2710.3865498734026
NA,NA,NA,NA,Hhigh,NA,R,3,Cpeak,NA,3,180,2294.383673453231,44625.9,414.11764702,2708.501320473231
NA,NA,NA,NA,Hhigh,NA,R,3,Crenew,NA,3,180,2132.1653536485546,45386.5,414.11764702,2546.2830006685545
NA,NA,NA,NA,Hhigh,NA,R,4,C0,NA,3,300,3059.0651380732215,60086.399999999994,647.05882351,3706.1239615832214
NA,NA,NA,NA,Hhigh,NA,R,4,Cpeak,NA,3,300,3058.2583772443268,60085.3,647.05882351,3705.3172007543267
NA,NA,NA,NA,Hhigh,NA,R,4,Crenew,NA,3,300,2790.6547861155514,61385.95,647.05882351,3437.7136096255513
NA,NA,NA,NA,Hhigh,NA,R,5,C0,NA,3,300,3654.824722178846,70590.3,647.05882351,4301.883545688846
NA,NA,NA,NA,Hhigh,NA,R,5,Cpeak,NA,3,300,3652.9474749790675,70588.1,647.05882351,4300.006298489067
NA,NA,NA,NA,Hhigh,NA,R,5,Crenew,NA,3,300,3378.1286771565715,71835.65,647.05882351,4025.1875006665714
NA,NA,NA,NA,Hhigh,NA,Ro,1,C0,NA,3,162,1156.8431729944707,23084.6,388.23529414999996,1545.0784671444708
NA,NA,NA,NA,Hhigh,NA,Ro,1,Cpeak,NA,3,162,1156.6596949375476,23085.699999999997,388.23529414999996,1544.8949890875474
NA,NA,NA,NA,Hhigh,NA,Ro,1,Crenew,NA,3,162,1025.3852369943356,23864.7,388.23529414999996,1413.6205311443355
NA,NA,NA,NA,Hhigh,NA,Ro,2,C0,NA,3,162,1685.6198638689773,33552.2,388.23529414999996,2073.8551580189774
NA,NA,NA,NA,Hhigh,NA,Ro,2,Cpeak,NA,3,162,1685.6182477395712,33551.1,388.23529414999996,2073.8535418895713
NA,NA,NA,NA,Hhigh,NA,Ro,2,Crenew,NA,3,162,1549.225844149783,34272.799999999996,388.23529414999996,1937.4611382997828
NA,NA,NA,NA,Hhigh,NA,Ro,3,C0,NA,3,216,2371.211147094453,46043.8,517.64705883,2888.8582059244527
NA,NA,NA,NA,Hhigh,NA,Ro,3,Cpeak,NA,3,216,2369.3407002246486,46042.7,517.64705883,2886.9877590546484
NA,NA,NA,NA,Hhigh,NA,Ro,3,Crenew,NA,3,216,2179.911219514927,46966.799999999996,517.64705883,2697.5582783449267
NA,NA,NA,NA,Hhigh,NA,Ro,4,C0,NA,3,360,3196.444975447338,62638.399999999994,672.94117649,3869.386151937338
NA,NA,NA,NA,Hhigh,NA,Ro,4,Cpeak,NA,3,360,3193.3545033685978,62637.3,672.94117649,3866.295679858598
NA,NA,NA,NA,Hhigh,NA,Ro,4,Crenew,NA,3,360,2871.0560315490707,64264,672.94117649,3543.9972080390708
NA,NA,NA,NA,Hhigh,NA,Ro,5,C0,NA,3,360,3791.0008342057276,73131.3,672.94117649,4463.942010695728
NA,NA,NA,NA,Hhigh,NA,Ro,5,Cpeak,NA,3,360,3788.7547060227425,73129.1,672.94117649,4461.695882512742
NA,NA,NA,NA,Hhigh,NA,Ro,5,Crenew,NA,3,360,3455.315152229603,74694.6,672.94117649,4128.256328719603
NA,NA,NA,NA,Hlow,NA,R,1,C0,NA,3,135,1402.0775987059349,22215.6,323.52941181,1725.607010515935
NA,NA,NA,NA,Hlow,NA,R,1,Cpeak,NA,3,135,1402.4833489626174,22214.5,323.52941181,1726.0127607726174
NA,NA,NA,NA,Hlow,NA,R,1,Crenew,NA,3,135,1295.8229687414014,22902.95,323.52941181,1619.3523805514014
NA,NA,NA,NA,Hlow,NA,R,2,C0,NA,3,135,2085.0942100482876,32698.600000000006,323.52941181,2408.6236218582876
NA,NA,NA,NA,Hlow,NA,R,2,Cpeak,NA,3,135,2084.4532271860885,32696.4,323.52941181,2407.9826389960886
NA,NA,NA,NA,Hlow,NA,R,2,Crenew,NA,3,135,1970.746767903718,33330.2,323.52941181,2294.2761797137177
NA,NA,NA,NA,Hlow,NA,R,3,C0,NA,3,180,2906.1027560729754,44627,414.11764702,3320.220403092975
NA,NA,NA,NA,Hlow,NA,R,3,Cpeak,NA,3,180,2904.393768340584,44625.9,414.11764702,3318.5114153605837
NA,NA,NA,NA,Hlow,NA,R,3,Crenew,NA,3,180,2753.957301518464,45386.1,414.11764702,3168.074948538464
NA,NA,NA,NA,Hlow,NA,R,4,C0,NA,3,300,3800.690931125691,60086.399999999994,647.05882351,4447.749754635691
NA,NA,NA,NA,Hlow,NA,R,4,Cpeak,NA,3,300,3799.5230893127728,60085.3,647.05882351,4446.581912822773
NA,NA,NA,NA,Hlow,NA,R,4,Crenew,NA,3,300,3548.4288620516945,61386.549999999996,647.05882351,4195.487685561695
NA,NA,NA,NA,Hlow,NA,R,5,C0,NA,3,300,4457.4814246878595,70590.3,647.05882351,5104.54024819786
NA,NA,NA,NA,Hlow,NA,R,5,Cpeak,NA,3,300,4455.856516008125,70588.1,647.05882351,5102.915339518126
NA,NA,NA,NA,Hlow,NA,R,5,Crenew,NA,3,300,4196.856021374763,71835.7,647.05882351,4843.914844884764
NA,NA,NA,NA,Hlow,NA,Ro,1,C0,NA,3,162,1458.2902883731044,23084.6,388.23529414999996,1846.5255825231043
NA,NA,NA,NA,Hlow,NA,Ro,1,Cpeak,NA,3,162,1458.4080773945723,23085.699999999997,388.23529414999996,1846.6433715445723
NA,NA,NA,NA,Hlow,NA,Ro,1,Crenew,NA,3,162,1335.7444372851742,23864.7,388.23529414999996,1723.979731435174
NA,NA,NA,NA,Hlow,NA,Ro,2,C0,NA,3,162,2138.7500165042734,33552.2,388.23529414999996,2526.9853106542732
NA,NA,NA,NA,Hlow,NA,Ro,2,Cpeak,NA,3,162,2138.9546275873145,33551.1,388.23529414999996,2527.1899217373143
NA,NA,NA,NA,Hlow,NA,Ro,2,Crenew,NA,3,162,2009.5092087094483,34272.524999999994,388.23529414999996,2397.7445028594484
NA,NA,NA,NA,Hlow,NA,Ro,3,C0,NA,3,216,2995.703844479906,46043.8,517.64705883,3513.350903309906
NA,NA,NA,NA,Hlow,NA,Ro,3,Cpeak,NA,3,216,2993.7668116063487,46042.7,517.64705883,3511.4138704363486
NA,NA,NA,NA,Hlow,NA,Ro,3,Crenew,NA,3,216,2820.1219369199125,46966.525,517.64705883,3337.7689957499124
NA,NA,NA,NA,Hlow,NA,Ro,4,C0,NA,3,360,3966.972575045089,62638.399999999994,672.94117649,4639.9137515350885
NA,NA,NA,NA,Hlow,NA,Ro,4,Cpeak,NA,3,360,3964.4339132347845,62637.3,672.94117649,4637.375089724785
NA,NA,NA,NA,Hlow,NA,Ro,4,Crenew,NA,3,360,3662.700856615701,64263.975,672.94117649,4335.642033105701
NA,NA,NA,NA,Hlow,NA,Ro,5,C0,NA,3,360,4621.534609762947,73131.3,672.94117649,5294.475786252947
NA,NA,NA,NA,Hlow,NA,Ro,5,Cpeak,NA,3,360,4619.223186078378,73129.1,672.94117649,5292.164362568377
NA,NA,NA,NA,Hlow,NA,Ro,5,Crenew,NA,3,360,4307.7912975036415,74694.925,672.94117649,4980.732473993641
